0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             22082012                                                                                                                                                                                                                                                                                                                                                                                      000001
1015420931819COBR_CAUC_COR  COOPERATIVA TRITICOLA ERECHIM LTDA      083310441000117COOPERATIVA CENTRAL OESTE CATARINE      RUA JOAO MARTINS, 219 D                 CHAPECO                                 89803901SC37300000010095806480113/1     30072012900BRADESCO S/A        0801201300000000020072613CC                                                                                                                                                                                                                                                                                                                                                                                                         000002
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013500324000130QUANTIKUS DISTRIBUIDORA LTDA            AV JOAQUIM MACHADO DE LIMA N 1230       JACAREI                                 12324325SP373640001400570884024088505   22062012007PAULISTA            2009201200000000000016583CC                                                                                                                                                                                                                                                                                                                                                                                                         000139
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013500324000130QUANTIKUS DISTRIBUIDORA LTDA            AV JOAQUIM MACHADO DE LIMA N 1230       JACAREI                                 12324325SP373640001500570876024088506   22062012007PAULISTA            0510201200000000000016583CC                                                                                                                                                                                                                                                                                                                                                                                                         000140
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013500324000130QUANTIKUS DISTRIBUIDORA LTDA            AV JOAQUIM MACHADO DE LIMA N 1230       JACAREI                                 12324325SP373640001600570868024088507   22062012007PAULISTA            2210201200000000000016583CC                                                                                                                                                                                                                                                                                                                                                                                                         000141
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013500324000130QUANTIKUS DISTRIBUIDORA LTDA            AV JOAQUIM MACHADO DE LIMA N 1230       JACAREI                                 12324325SP373640001700570825024088604   22062012007PAULISTA            0509201200000000000209599CC                                                                                                                                                                                                                                                                                                                                                                                                         000142
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013500324000130QUANTIKUS DISTRIBUIDORA LTDA            AV JOAQUIM MACHADO DE LIMA N 1230       JACAREI                                 12324325SP373640001800570817024088605   22062012007PAULISTA            2009201200000000000209599CC                                                                                                                                                                                                                                                                                                                                                                                                         000143
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013500324000130QUANTIKUS DISTRIBUIDORA LTDA            AV JOAQUIM MACHADO DE LIMA N 1230       JACAREI                                 12324325SP373640001900570809024088606   22062012007PAULISTA            0510201200000000000209599CC                                                                                                                                                                                                                                                                                                                                                                                                         000144
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013500324000130QUANTIKUS DISTRIBUIDORA LTDA            AV JOAQUIM MACHADO DE LIMA N 1230       JACAREI                                 12324325SP373640002000570795024088607   22062012007PAULISTA            2210201200000000000209599CC                                                                                                                                                                                                                                                                                                                                                                                                         000145
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  007390580000110COJAX COMERCIO DE ACUMULADORES AJA      AV MARECHAL MASCARENHAS DE MORAES 1096 ARECIFE                                  51170000PE373650000100561371024042702   13062012010RECIFE              3008201200000000001320094CC                                                                                                                                                                                                                                                                                                                                                                                                         000146
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  007390580000110COJAX COMERCIO DE ACUMULADORES AJA      AV MARECHAL MASCARENHAS DE MORAES 1096 ARECIFE                                  51170000PE373650000200561389024042703   13062012010RECIFE              0110201200000000001320489CC                                                                                                                                                                                                                                                                                                                                                                                                         000147
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  007390580000110COJAX COMERCIO DE ACUMULADORES AJA      AV MARECHAL MASCARENHAS DE MORAES 1096 ARECIFE                                  51170000PE373650000300568090024065303   19062012010RECIFE              0110201200000000000306553CC                                                                                                                                                                                                                                                                                                                                                                                                         000148
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  007390580000110COJAX COMERCIO DE ACUMULADORES AJA      AV MARECHAL MASCARENHAS DE MORAES 1096 ARECIFE                                  51170000PE373650000400568081024065403   19062012010RECIFE              0110201200000000000542956CC                                                                                                                                                                                                                                                                                                                                                                                                         000149
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  007390580000110COJAX COMERCIO DE ACUMULADORES AJA      AV MARECHAL MASCARENHAS DE MORAES 1096 ARECIFE                                  51170000PE373650000500568138024065503   19062012010RECIFE              0110201200000000000338994CC                                                                                                                                                                                                                                                                                                                                                                                                         000150
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013972249000100POSTERVALE DISTRIBUIDORA DE BATERI      RUA RIOKISHI ASANOME 21                 SAO JOSE DOS CA                         12235130SP373660000100592012002669205   27072012007PAULISTA            2111201200000000000364937CC                                                                                                                                                                                                                                                                                                                                                                                                         000151
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013972249000100POSTERVALE DISTRIBUIDORA DE BATERI      RUA RIOKISHI ASANOME 21                 SAO JOSE DOS CA                         12235130SP373660000200579253024133701   03072012007PAULISTA            2809201200000000000394194CC                                                                                                                                                                                                                                                                                                                                                                                                         000152
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013972249000100POSTERVALE DISTRIBUIDORA DE BATERI      RUA RIOKISHI ASANOME 21                 SAO JOSE DOS CA                         12235130SP373660000300579261024133702   03072012007PAULISTA            0810201200000000000394194CC                                                                                                                                                                                                                                                                                                                                                                                                         000153
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013972249000100POSTERVALE DISTRIBUIDORA DE BATERI      RUA RIOKISHI ASANOME 21                 SAO JOSE DOS CA                         12235130SP373660000400579270024133703   03072012007PAULISTA            1810201200000000000394194CC                                                                                                                                                                                                                                                                                                                                                                                                         000154
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013972249000100POSTERVALE DISTRIBUIDORA DE BATERI      RUA RIOKISHI ASANOME 21                 SAO JOSE DOS CA                         12235130SP373660000500579288024133704   03072012007PAULISTA            2910201200000000000394194CC                                                                                                                                                                                                                                                                                                                                                                                                         000155
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013972249000100POSTERVALE DISTRIBUIDORA DE BATERI      RUA RIOKISHI ASANOME 21                 SAO JOSE DOS CA                         12235130SP373660000600579296024133901   03072012007PAULISTA            2809201200000000000284886CC                                                                                                                                                                                                                                                                                                                                                                                                         000156
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013972249000100POSTERVALE DISTRIBUIDORA DE BATERI      RUA RIOKISHI ASANOME 21                 SAO JOSE DOS CA                         12235130SP373660000700579300024133902   03072012007PAULISTA            0810201200000000000284886CC                                                                                                                                                                                                                                                                                                                                                                                                         000157
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013972249000100POSTERVALE DISTRIBUIDORA DE BATERI      RUA RIOKISHI ASANOME 21                 SAO JOSE DOS CA                         12235130SP373660000800579318024133903   03072012007PAULISTA            1810201200000000000284886CC                                                                                                                                                                                                                                                                                                                                                                                                         000158
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013972249000100POSTERVALE DISTRIBUIDORA DE BATERI      RUA RIOKISHI ASANOME 21                 SAO JOSE DOS CA                         12235130SP373660000900579326024133904   03072012007PAULISTA            2910201200000000000284886CC                                                                                                                                                                                                                                                                                                                                                                                                         000159
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013972249000100POSTERVALE DISTRIBUIDORA DE BATERI      RUA RIOKISHI ASANOME 21                 SAO JOSE DOS CA                         12235130SP373660001000592110024239104   27072012007PAULISTA            2111201200000000000491662CC                                                                                                                                                                                                                                                                                                                                                                                                         000160
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  013972249000100POSTERVALE DISTRIBUIDORA DE BATERI      RUA RIOKISHI ASANOME 21                 SAO JOSE DOS CA                         12235130SP373660001100592021024239403   27072012007PAULISTA            1211201200000000000263562CC                                                                                                                                                                                                                                                                                                                                                                                                         000161
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  054101605000106POSTERARO COMERCIO DE BATERIAS LTD      AV GUILHERME GIORGI 662                 SAO PAULO                               03422000SP373670000100595569002705501   10082012007PAULISTA            0309201200000000001003444CC                                                                                                                                                                                                                                                                                                                                                                                                         000162
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  054101605000106POSTERARO COMERCIO DE BATERIAS LTD      AV GUILHERME GIORGI 662                 SAO PAULO                               03422000SP373670000200595577002705502   10082012007PAULISTA            0310201200000000000653492CC                                                                                                                                                                                                                                                                                                                                                                                                         000163
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  054101605000106POSTERARO COMERCIO DE BATERIAS LTD      AV GUILHERME GIORGI 662                 SAO PAULO                               03422000SP373670000300595585002705503   10082012007PAULISTA            0211201200000000000653492CC                                                                                                                                                                                                                                                                                                                                                                                                         000164
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  054101605000106POSTERARO COMERCIO DE BATERIAS LTD      AV GUILHERME GIORGI 662                 SAO PAULO                               03422000SP373670000400595593002705504   10082012007PAULISTA            0312201200000000000653493CC                                                                                                                                                                                                                                                                                                                                                                                                         000165
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  054101605000106POSTERARO COMERCIO DE BATERIAS LTD      AV GUILHERME GIORGI 662                 SAO PAULO                               03422000SP373670000500571384024089303   23062012007PAULISTA            2109201200000000000602560CC                                                                                                                                                                                                                                                                                                                                                                                                         000166
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  054101605000106POSTERARO COMERCIO DE BATERIAS LTD      AV GUILHERME GIORGI 662                 SAO PAULO                               03422000SP373670000600571376024089304   23062012007PAULISTA            2210201200000000000602560CC                                                                                                                                                                                                                                                                                                                                                                                                         000167
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  009142446000125JOAQUINA MARIA DA SILVA MELANI BAT      RUA JOSE BONIFACIO 735                  FRANCA                                  14405110SP37368000010057009402829201    15062012022RIBEIRAO PRETO      2608201200000000004175988CC                                                                                                                                                                                                                                                                                                                                                                                                         000168
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690000100570264002578003   21062012900BRADESCO S/A        3008201200000000000150287CC                                                                                                                                                                                                                                                                                                                                                                                                         000169
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690000200570272002578004   21062012900BRADESCO S/A        0110201200000000000150287CC                                                                                                                                                                                                                                                                                                                                                                                                         000170
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690000300569738002578203   21062012900BRADESCO S/A        3008201200000000000468562CC                                                                                                                                                                                                                                                                                                                                                                                                         000171
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690000400569746002578204   21062012900BRADESCO S/A        0110201200000000000468562CC                                                                                                                                                                                                                                                                                                                                                                                                         000172
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690000500569291024077202   21062012900BRADESCO S/A        3008201200000000001048723CC                                                                                                                                                                                                                                                                                                                                                                                                         000173
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690000600569304024077203   21062012900BRADESCO S/A        0110201200000000001048723CC                                                                                                                                                                                                                                                                                                                                                                                                         000174
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690000700578834024077204   21062012900BRADESCO S/A        2910201200000000001048724CC                                                                                                                                                                                                                                                                                                                                                                                                         000175
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690000800569860024077302   21062012900BRADESCO S/A        3008201200000000000342938CC                                                                                                                                                                                                                                                                                                                                                                                                         000176
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690000900569878024077303   21062012900BRADESCO S/A        0110201200000000000342938CC                                                                                                                                                                                                                                                                                                                                                                                                         000177
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690001000578877024077304   21062012900BRADESCO S/A        2910201200000000000342938CC                                                                                                                                                                                                                                                                                                                                                                                                         000178
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690001100569401024077402   21062012900BRADESCO S/A        3008201200000000000109564CC                                                                                                                                                                                                                                                                                                                                                                                                         000179
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690001200569819024077403   21062012900BRADESCO S/A        0110201200000000000109564CC                                                                                                                                                                                                                                                                                                                                                                                                         000180
1048421000095COBR_CAUC_COR  ACUMULADORES AJAX LTDA                  013218611000152MASTER BAT COMERCIO DE BATERIAS LT      RUA AMALIAS SOARES PAES N. 204          BELO JARDIM                             55157310PE373690001300578869024077404   21062012900BRADESCO S/A        2910201200000000000109564CC                                                                                                                                                                                                                                                                                                                                                                                                         000181
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700000100569649002581901   21062012045ARACAJU             0110201200000000000358776CC                                                                                                                                                                                                                                                                                                                                                                                                         000182
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700000200570175002582001   21062012045ARACAJU             0109201200000000000937782CC                                                                                                                                                                                                                                                                                                                                                                                                         000183
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700000300570230002582002   21062012045ARACAJU             0110201200000000000937782CC                                                                                                                                                                                                                                                                                                                                                                                                         000184
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700000400575657002594101   27062012045ARACAJU             2708201200000000000333297CC                                                                                                                                                                                                                                                                                                                                                                                                         000185
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700000500575665002594102   27062012045ARACAJU             2509201200000000000333297CC                                                                                                                                                                                                                                                                                                                                                                                                         000186
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700000600575673002594103   27062012045ARACAJU             2510201200000000000333398CC                                                                                                                                                                                                                                                                                                                                                                                                         000187
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700000700575771024105501   27062012045ARACAJU             2708201200000000000126293CC                                                                                                                                                                                                                                                                                                                                                                                                         000188
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700000800575789024105502   27062012045ARACAJU             2509201200000000000126293CC                                                                                                                                                                                                                                                                                                                                                                                                         000189
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700000900575797024105503   27062012045ARACAJU             2510201200000000000126332CC                                                                                                                                                                                                                                                                                                                                                                                                         000190
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700001000592039024238403   27072012045ARACAJU             2611201200000000000725361CC                                                                                                                                                                                                                                                                                                                                                                                                         000191
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700001100592071024238601   27072012045ARACAJU             2510201200000000000147350CC                                                                                                                                                                                                                                                                                                                                                                                                         000192
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700001200592144024238701   27072012045ARACAJU             2509201200000000000674794CC                                                                                                                                                                                                                                                                                                                                                                                                         000193
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700001300592101024238702   27072012045ARACAJU             2510201200000000000674794CC                                                                                                                                                                                                                                                                                                                                                                                                         000194
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700001400592152024238703   27072012045ARACAJU             2611201200000000000674996CC                                                                                                                                                                                                                                                                                                                                                                                                         000195
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700001500591971024238801   27072012045ARACAJU             2509201200000000000262020CC                                                                                                                                                                                                                                                                                                                                                                                                         000196
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700001600592128024238802   27072012045ARACAJU             2510201200000000000262020CC                                                                                                                                                                                                                                                                                                                                                                                                         000197
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700001700592136024238803   27072012045ARACAJU             2611201200000000000262100CC                                                                                                                                                                                                                                                                                                                                                                                                         000198
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700001800592047024238901   27072012045ARACAJU             2509201200000000000048648CC                                                                                                                                                                                                                                                                                                                                                                                                         000199
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700001900592055024238902   27072012045ARACAJU             2510201200000000000048648CC                                                                                                                                                                                                                                                                                                                                                                                                         000200
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700002000592063024238903   27072012045ARACAJU             2611201200000000000048662CC                                                                                                                                                                                                                                                                                                                                                                                                         000201
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700002100592161024239001   27072012045ARACAJU             2509201200000000000269937CC                                                                                                                                                                                                                                                                                                                                                                                                         000202
1048421000095COBR_CAUC_BIC  ACUMULADORES AJAX LTDA                  000769104000165MERCANTIL DE BATERIAS SERGIPE LTDA      RUA ELIZEU DOS SANTOS 350               ARACAJU                                 49072230SE373700002200592179024239002   27072012045ARACAJU             2510201200000000000269937CC                                                                                                                                                                                                                                                                                                                                                                                                         000203
