0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             02082012                                                                                                                                                                                                                                                                                                                                                                                      000001
1021420930887COBR_CAUC_COR  DEDINI S/A INDUSTRIAS DE BASE           048295562001450USINA ALTO ALEGRE S A - ACUCAR E A      RUA JOSE LEITE, 40 JD BONGIOVANI BR     PRESIDENTE PRUD                         19050910SP36950000010634901026150-2-2   31072012900BRADESCO S/A        1608201200000000018920200CC                                                                                                                                                                                                                                                                                                                                                                                                         000002
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000040977462614779/4     30072012007PAULISTA            0510201200000000001347400CC                                                                                                                                                                                                                                                                                                                                                                                                         000084
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000050977463414779/5     30072012007PAULISTA            3010201200000000001347400CC                                                                                                                                                                                                                                                                                                                                                                                                         000085
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000060977464214779/6     30072012007PAULISTA            1511201200000000001350692CC                                                                                                                                                                                                                                                                                                                                                                                                         000086
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000070977465114790/1     30072012007PAULISTA            1708201200000000001318000CC                                                                                                                                                                                                                                                                                                                                                                                                         000087
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000080977466914790/2     30072012007PAULISTA            2308201200000000001318000CC                                                                                                                                                                                                                                                                                                                                                                                                         000088
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000090977467714790/3     30072012007PAULISTA            1109201200000000001318000CC                                                                                                                                                                                                                                                                                                                                                                                                         000089
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000100977526614790/6     30072012007PAULISTA            1411201200000000001321540CC                                                                                                                                                                                                                                                                                                                                                                                                         000090
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000110977527414790/5     30072012007PAULISTA            2510201200000000001318000CC                                                                                                                                                                                                                                                                                                                                                                                                         000091
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000120977529114790/4     30072012007PAULISTA            0410201200000000001318000CC                                                                                                                                                                                                                                                                                                                                                                                                         000092
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000010977405714815/2     31072012021CAMPINAS            1010201200000000000504000CC                                                                                                                                                                                                                                                                                                                                                                                                         000093
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000020977406514815/1     31072012021CAMPINAS            0110201200000000000504000CC                                                                                                                                                                                                                                                                                                                                                                                                         000094
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000030977416214815/3     31072012021CAMPINAS            2310201200000000000504210CC                                                                                                                                                                                                                                                                                                                                                                                                         000095
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000040977505314786/1     30072012021CAMPINAS            2108201200000000001224500CC                                                                                                                                                                                                                                                                                                                                                                                                         000096
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000050977506114786/2     30072012021CAMPINAS            2908201200000000001224500CC                                                                                                                                                                                                                                                                                                                                                                                                         000097
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000060977507014786/3     30072012021CAMPINAS            1909201200000000001224500CC                                                                                                                                                                                                                                                                                                                                                                                                         000098
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000070977508814786/4     30072012021CAMPINAS            1510201200000000001224500CC                                                                                                                                                                                                                                                                                                                                                                                                         000099
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000080977509614786/5     30072012021CAMPINAS            0211201200000000001224500CC                                                                                                                                                                                                                                                                                                                                                                                                         000100
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000090977510014786/6     30072012021CAMPINAS            2211201200000000001227500CC                                                                                                                                                                                                                                                                                                                                                                                                         000101
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000100977517714775/6     30072012021CAMPINAS            2311201200000000001366837CC                                                                                                                                                                                                                                                                                                                                                                                                         000102
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000110977518514775/5     30072012021CAMPINAS            0511201200000000001363400CC                                                                                                                                                                                                                                                                                                                                                                                                         000103
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000120977519314775/4     30072012021CAMPINAS            1610201200000000001363400CC                                                                                                                                                                                                                                                                                                                                                                                                         000104
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000130977528214775/1     30072012021CAMPINAS            2208201200000000001363400CC                                                                                                                                                                                                                                                                                                                                                                                                         000105
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000140977530414775/2     30072012021CAMPINAS            3008201200000000001363400CC                                                                                                                                                                                                                                                                                                                                                                                                         000106
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014911186000145CAPITAL BRASIL - INVEST. E PART. L      RUA DOS BANDEIRANTES,154-SALA 72        CAMPINAS                                13024010SP36983000150977531214775/3     30072012021CAMPINAS            2109201200000000001363400CC                                                                                                                                                                                                                                                                                                                                                                                                         000107
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000010977407314814/3     31072012021CAMPINAS            2410201200000000000661700CC                                                                                                                                                                                                                                                                                                                                                                                                         000108
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000020977408114814/2     31072012021CAMPINAS            1210201200000000000661500CC                                                                                                                                                                                                                                                                                                                                                                                                         000109
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000030977409014814/1     31072012021CAMPINAS            0310201200000000000661500CC                                                                                                                                                                                                                                                                                                                                                                                                         000110
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000040977430814788/6     30072012021CAMPINAS            1611201200000000001248526CC                                                                                                                                                                                                                                                                                                                                                                                                         000111
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000050977431614788/5     30072012021CAMPINAS            3110201200000000001245500CC                                                                                                                                                                                                                                                                                                                                                                                                         000112
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000060977432414788/4     30072012021CAMPINAS            1110201200000000001245500CC                                                                                                                                                                                                                                                                                                                                                                                                         000113
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000070977436714777/1     30072012021CAMPINAS            2008201200000000001313500CC                                                                                                                                                                                                                                                                                                                                                                                                         000114
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000080977437514777/2     30072012021CAMPINAS            2708201200000000001313500CC                                                                                                                                                                                                                                                                                                                                                                                                         000115
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000090977438314777/3     30072012021CAMPINAS            1409201200000000001313500CC                                                                                                                                                                                                                                                                                                                                                                                                         000116
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000100977439114777/4     30072012021CAMPINAS            1210201200000000001313500CC                                                                                                                                                                                                                                                                                                                                                                                                         000117
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000110977440514777/5     30072012021CAMPINAS            0111201200000000001313500CC                                                                                                                                                                                                                                                                                                                                                                                                         000118
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000120977441314777/6     30072012021CAMPINAS            2111201200000000001316875CC                                                                                                                                                                                                                                                                                                                                                                                                         000119
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000130977442114788/1     30072012021CAMPINAS            2108201200000000001245500CC                                                                                                                                                                                                                                                                                                                                                                                                         000120
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000140977443014788/2     30072012021CAMPINAS            2408201200000000001245500CC                                                                                                                                                                                                                                                                                                                                                                                                         000121
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000150977444814788/3     30072012021CAMPINAS            1309201200000000001245500CC                                                                                                                                                                                                                                                                                                                                                                                                         000122
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000010977404914784/2     30072012021CAMPINAS            0409201200000000001373400CC                                                                                                                                                                                                                                                                                                                                                                                                         000123
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000020977477414773/4     30072012021CAMPINAS            1810201200000000001253900CC                                                                                                                                                                                                                                                                                                                                                                                                         000124
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000030977478214773/5     30072012021CAMPINAS            0811201200000000001253900CC                                                                                                                                                                                                                                                                                                                                                                                                         000125
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000040977479114773/6     30072012021CAMPINAS            2711201200000000001257488CC                                                                                                                                                                                                                                                                                                                                                                                                         000126
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000050977480414784/1     30072012021CAMPINAS            2908201200000000001373400CC                                                                                                                                                                                                                                                                                                                                                                                                         000127
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000060977481214784/3     30072012021CAMPINAS            2509201200000000001373400CC                                                                                                                                                                                                                                                                                                                                                                                                         000128
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000070977482114784/4     30072012021CAMPINAS            1710201200000000001373400CC                                                                                                                                                                                                                                                                                                                                                                                                         000129
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000080977483914784/5     30072012021CAMPINAS            0611201200000000001373400CC                                                                                                                                                                                                                                                                                                                                                                                                         000130
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000090977484714784/6     30072012021CAMPINAS            2611201200000000001376970CC                                                                                                                                                                                                                                                                                                                                                                                                         000131
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000100977488014773/3     30072012021CAMPINAS            2609201200000000001253900CC                                                                                                                                                                                                                                                                                                                                                                                                         000132
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000110977489814773/2     30072012021CAMPINAS            0509201200000000001253900CC                                                                                                                                                                                                                                                                                                                                                                                                         000133
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000120977490114773/1     30072012021CAMPINAS            2408201200000000001253900CC                                                                                                                                                                                                                                                                                                                                                                                                         000134
9000020                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000135
