0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             29122011                                                                                                                                                                                                                                                                                                                                                                                      000001
1031421007893COBR_CAUC_COR  DIPLOMATA S/A  INDL. E COMERCIAL        005907238000119ICEPORT  TERM FRIGORÍFICO DE NAVEG      RUA ANIBAL GAYA 707                     NAVEGANTES                              88375000SC3280600001049581340142178-01  22122011800UNIBANCO S/A        1301201200000000017616987CC                                                                                                                                                                                                                                                                                                                                                                                                         000002
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009397586000144SERRANO DISTRIBUIDORA LTDA              AV. EUDES SCHERRER DE SOUZA, 2001       SERRA                                   29167080ES32842000010006413011 0126942  06122011900BRADESCO S/A        0301201200000000001360000CC                                                                                                                                                                                                                                                                                                                                                                                                         000003
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009559961000377SUPERMERCADO MSS LTDA                   RUA EUCLIDES DA CUNHA, 05               SAO PAULO                               05281000SP3287800001000665157  143703   19122011900BRADESCO S/A        0901201200000000000104300CC                                                                                                                                                                                                                                                                                                                                                                                                         000072
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009559961000377SUPERMERCADO MSS LTDA                   RUA EUCLIDES DA CUNHA, 05               SAO PAULO                               05281000SP3287800002000665237  143704   19122011900BRADESCO S/A        0901201200000000000054200CC                                                                                                                                                                                                                                                                                                                                                                                                         000073
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009559961000377SUPERMERCADO MSS LTDA                   RUA EUCLIDES DA CUNHA, 05               SAO PAULO                               05281000SP3287800003000665407  143707   19122011900BRADESCO S/A        0901201200000000000478500CC                                                                                                                                                                                                                                                                                                                                                                                                         000074
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009559961000377SUPERMERCADO MSS LTDA                   RUA EUCLIDES DA CUNHA, 05               SAO PAULO                               05281000SP3287800004000665077  143708   19122011900BRADESCO S/A        0901201200000000000120400CC                                                                                                                                                                                                                                                                                                                                                                                                         000075
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    012892059000110FRIGONEPI COMERCIAL E REPRESENTACA      R ISNARDE RIBEIRO DIAS, 85              REGISTRO                                11900000SP3287900001000664857  143737   19122011900BRADESCO S/A        1601201200000000000795811CC                                                                                                                                                                                                                                                                                                                                                                                                         000076
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    027488188000115RONDELLI FILHOS E CIA LTDA              AV. PRES. CASTELO BRANCO, 10            S GABRIEL PALHA                         29780000ES3288000001000656914  129258   15122011900BRADESCO S/A        0501201200000000000777600CC                                                                                                                                                                                                                                                                                                                                                                                                         000077
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    027488188000115RONDELLI FILHOS E CIA LTDA              AV. PRES. CASTELO BRANCO, 10            S GABRIEL PALHA                         29780000ES3288000002000657054  129259   15122011900BRADESCO S/A        0501201200000000000095760CC                                                                                                                                                                                                                                                                                                                                                                                                         000078
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    071779813000170SUPERMERCADO X LTDA                     ESTRADA DO SACRAMENTO, 1126             GUARULHOS                               07263000SP3288100001000662057  143435   17122011900BRADESCO S/A        1401201200000000000890072CC                                                                                                                                                                                                                                                                                                                                                                                                         000079
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    052676350000176SUPERMERCADO ARESTA LTDA                AV  NOSSA SRA DE FATIMA, 430            MONGAGUA                                11730000SP3288200001000669317  143768   19122011900BRADESCO S/A        0901201200000000000902000CC                                                                                                                                                                                                                                                                                                                                                                                                         000080
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    004173846000184CLEZIO DE FREITAS ME                    RUA DUQUE DE CAXIAS, 133                TUPACIGUARA                             38430000MG3288300001000680978  055158   22122011900BRADESCO S/A        1901201200000000000858995CC                                                                                                                                                                                                                                                                                                                                                                                                         000081
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    004173846000184CLEZIO DE FREITAS ME                    RUA DUQUE DE CAXIAS, 133                TUPACIGUARA                             38430000MG3288300002000681018  055159   22122011900BRADESCO S/A        1901201200000000000058031CC                                                                                                                                                                                                                                                                                                                                                                                                         000082
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    007056052000471MINIMERCADO RIBEIRA ANGRA LTDA EPP      RUA PREFEITO JOAO GREGORIO GALINDO, 173 ANGRA DOS REIS                          23900650RJ3288400001000656834  129246   15122011900BRADESCO S/A        0501201200000000000940000CC                                                                                                                                                                                                                                                                                                                                                                                                         000083
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    005490561000130M A J COMERCIO DE GENEROS ALIM LTD      RUA DR. ANTONIO ALVES, 205 E 215        SAO PEDRO ALDEI                         28940000RJ3288500001000658374  129268   15122011900BRADESCO S/A        0501201200000000000985300CC                                                                                                                                                                                                                                                                                                                                                                                                         000084
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    007222867000130OESTE BOI ALIMENTOS LTDA EPP            AV DOS VESSONI, 07                      JANDIRA                                 06600040SP3288600001000667877  143698   19122011900BRADESCO S/A        0201201200000000000404200CC                                                                                                                                                                                                                                                                                                                                                                                                         000085
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    008357595000149SUPERMERCADO PERUIBE LTDA ME            RUA MARILIA, 1241                       PERUIBE                                 11750000SP3288700001000669497  1437461  19122011900BRADESCO S/A        0201201200000000000206335CC                                                                                                                                                                                                                                                                                                                                                                                                         000086
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    008357595000149SUPERMERCADO PERUIBE LTDA ME            RUA MARILIA, 1241                       PERUIBE                                 11750000SP3288700002000669577  1437462  19122011900BRADESCO S/A        0901201200000000000206335CC                                                                                                                                                                                                                                                                                                                                                                                                         000087
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    002674033000142SUPERMERCADO KRILL DE ITANHAEM LTD      RUA DOS FUNDADORES, 453                 ITANHAEM                                11740000SP3288800001000665667  143759   19122011900BRADESCO S/A        0901201200000000000420541CC                                                                                                                                                                                                                                                                                                                                                                                                         000088
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    011772475000112C E SILVA MERCADO ME                    RUA JORGE MIGUEL BAIDA, 243             CAMPINAS                                13054654SP3288900001000687808  055116   22122011900BRADESCO S/A        1201201200000000000424000CC                                                                                                                                                                                                                                                                                                                                                                                                         000089
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    003746607000707SUPER MAXI SUPERMERCADOS LTDA           RUA SERRA FORMOSA, 671                  UBERLANDIA                              38410374MG3289000001000689418  055150   22122011900BRADESCO S/A        1201201200000000000089926CC                                                                                                                                                                                                                                                                                                                                                                                                         000090
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    003746607000707SUPER MAXI SUPERMERCADOS LTDA           RUA SERRA FORMOSA, 671                  UBERLANDIA                              38410374MG3289000002000689688  055151   22122011900BRADESCO S/A        1201201200000000000061645CC                                                                                                                                                                                                                                                                                                                                                                                                         000091
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    003746607000707SUPER MAXI SUPERMERCADOS LTDA           RUA SERRA FORMOSA, 671                  UBERLANDIA                              38410374MG3289000003000689768  055153   22122011900BRADESCO S/A        1201201200000000000136620CC                                                                                                                                                                                                                                                                                                                                                                                                         000092
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    003746607000707SUPER MAXI SUPERMERCADOS LTDA           RUA SERRA FORMOSA, 671                  UBERLANDIA                              38410374MG3289000004000689848  055155   22122011900BRADESCO S/A        1201201200000000000162444CC                                                                                                                                                                                                                                                                                                                                                                                                         000093
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    005322299000114PAULO JOSE SALINA E CIA LTDA            AV JOSE ANTONIO MARRONE, 464            IBITINGA                                14940000SP3289100001000688958  055160   22122011900BRADESCO S/A        1201201200000000000454235CC                                                                                                                                                                                                                                                                                                                                                                                                         000094
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    011033582000129SUPERMERCADO MIRALHA CAMARGO II LT      AV PRESIDENTE VARGAS, 725               ITAPEVI                                 06694000SP3289200001000669657  143694   19122011900BRADESCO S/A        0901201200000000000456600CC                                                                                                                                                                                                                                                                                                                                                                                                         000095
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    053074514000158MINI MERCADO OSCAR ARAGAO LTDA          RUA GENTIL PEREZ, 2220 E 2230           ITANHAEM                                11740000SP3289300001000666807  143762   19122011900BRADESCO S/A        0901201200000000000460270CC                                                                                                                                                                                                                                                                                                                                                                                                         000096
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    001703103000180HIPALA HIDROGENACAO E INGREDIENTES      RUA FRANCISCO SANTOS, 80                GUARULHOS                               07250220SP3289400001000690854  130175   26122011900BRADESCO S/A        2501201200000000000462150CC                                                                                                                                                                                                                                                                                                                                                                                                         000097
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    012671641000157JACKELINE DE FATIMA CORREIA FACIN       RUA PRIMEIRO DE MAIO, 80                ITAJU                                   17260000SP3289500001000681438  055161   22122011900BRADESCO S/A        1201201200000000000469000CC                                                                                                                                                                                                                                                                                                                                                                                                         000098
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    006781401000102SUPERMERCADO  KRILL PERUIBE LTDA        AV. LUCIANO DE BONA, 2027               PERUIBE                                 11750000SP3289600001000665747  143739   19122011900BRADESCO S/A        0901201200000000000504000CC                                                                                                                                                                                                                                                                                                                                                                                                         000099
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    051010502000134SUPERMERCADO RONDON LTDA                RUA MARCOS TOQUETAO, 514                ARACATUBA                               16021345SP3289700001000686748  055207   22122011900BRADESCO S/A        1201201200000000000260000CC                                                                                                                                                                                                                                                                                                                                                                                                         000100
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    051010502000134SUPERMERCADO RONDON LTDA                RUA MARCOS TOQUETAO, 514                ARACATUBA                               16021345SP3289700002000686828  055208   22122011900BRADESCO S/A        1201201200000000000260000CC                                                                                                                                                                                                                                                                                                                                                                                                         000101
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    061256335000402SUPERMERCADOS PALOMAX LTDA              AV  FRANCISCO VAZ FILHO, 2874           ARARAQUARA                              14811200SP3289800001000688288  055095   22122011900BRADESCO S/A        1201201200000000000142822CC                                                                                                                                                                                                                                                                                                                                                                                                         000102
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    061256335000402SUPERMERCADOS PALOMAX LTDA              AV  FRANCISCO VAZ FILHO, 2874           ARARAQUARA                              14811200SP3289800002000688368  055099   22122011900BRADESCO S/A        1201201200000000000132300CC                                                                                                                                                                                                                                                                                                                                                                                                         000103
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    061256335000402SUPERMERCADOS PALOMAX LTDA              AV  FRANCISCO VAZ FILHO, 2874           ARARAQUARA                              14811200SP3289800003000688448  055100   22122011900BRADESCO S/A        1201201200000000000101920CC                                                                                                                                                                                                                                                                                                                                                                                                         000104
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    061256335000402SUPERMERCADOS PALOMAX LTDA              AV  FRANCISCO VAZ FILHO, 2874           ARARAQUARA                              14811200SP3289800004000688528  055101   22122011900BRADESCO S/A        1201201200000000000144452CC                                                                                                                                                                                                                                                                                                                                                                                                         000105
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009525900000127SUPERMERCADO ROSSI NEW LTDA             RUA CARVALHO DE ARAUJO, 12              SAO PAULO                               08412020SP3289900001000661167  142777   15122011900BRADESCO S/A        0501201200000000000528645CC                                                                                                                                                                                                                                                                                                                                                                                                         000106
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    001215135000137MONTE CARMELO DISTRIB DE FRIOS LTD      AV. SANTA RITA, 99                      MONTE CARMELO                           38500000MG3290000001000683818  055178   22122011900BRADESCO S/A        2101201200000000000553938CC                                                                                                                                                                                                                                                                                                                                                                                                         000107
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    008055366000170MRIO COM DE COSMETICOS E ALIMENTOS      AV. BRASIL, 12900                       RIO DE JANEIRO                          21012350RJ3290100001000682918  055085   22122011900BRADESCO S/A        1201201200000000000608000CC                                                                                                                                                                                                                                                                                                                                                                                                         000108
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    057546715000161SUPERMERCADO SAO JUDAS TADEU LTDA       AVENIDA AMERICA DO SUL, 92              SANTO ANDRE                             09270410SP3290200001000677247  144870   22122011900BRADESCO S/A        2101201200000000000612800CC                                                                                                                                                                                                                                                                                                                                                                                                         000109
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    007537282000100CAMATTA E CAMATTA SUPERMERCADO LTD      RUA ANTONIETA PASQUARELLI PENTEADO, 120 CAJAMAR                                 07760000SP3290300001000669817  143682   19122011900BRADESCO S/A        0901201200000000000636000CC                                                                                                                                                                                                                                                                                                                                                                                                         000110
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    005234808000157IGUABA COM DE GENEROS ALIMENTICIOS      ROD. AMARAL PEIXOTO, 2289 KM 98         IGUABA GRANDE                           28960000RJ3290400001000658114  129269   15122011900BRADESCO S/A        0501201200000000000651420CC                                                                                                                                                                                                                                                                                                                                                                                                         000111
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    062077706000109LATICINIOS ARAXA LTDA                   RUA POSSIDONIO ANACIO, 130 E 132        SAO PAULO                               01103030SP3290500001000665827  143714   19122011900BRADESCO S/A        0901201200000000000231000CC                                                                                                                                                                                                                                                                                                                                                                                                         000112
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    067421644000124JOSE AVELINO DE ANDRADE ME              AV. ROTARY, 257                         DIADEMA                                 09980600SP3290600001000672877  144893   22122011900BRADESCO S/A        0501201200000000000234915CC                                                                                                                                                                                                                                                                                                                                                                                                         000113
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    009291346000160XBOI COMERCIO DE CARNES LTDA            RUA DR. FELICIO LAURITO, 27 LJ 03       RIBEIRAO PIRES                          09400210SP3290700001000675547  144841   22122011900BRADESCO S/A        1201201200000000000237440CC                                                                                                                                                                                                                                                                                                                                                                                                         000114
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    056600851000120MINIMERC SAOJUDAS TADEU DE ITANHAE      ESTRADA GENTIL PERES, 457               ITANHAEM                                11740000SP3290800001000666557  143763   19122011900BRADESCO S/A        0901201200000000000238500CC                                                                                                                                                                                                                                                                                                                                                                                                         000115
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    056128572000105SUPERMERCADO A BAIUCA DO MIGUEL LT      RUA WASHINGTON LUIZ, 714                IPAUSSU                                 18950000SP3290900001000684618  055194   22122011900BRADESCO S/A        1201201200000000000109600CC                                                                                                                                                                                                                                                                                                                                                                                                         000116
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    056128572000105SUPERMERCADO A BAIUCA DO MIGUEL LT      RUA WASHINGTON LUIZ, 714                IPAUSSU                                 18950000SP3290900002000684708  055195   22122011900BRADESCO S/A        1201201200000000000134980CC                                                                                                                                                                                                                                                                                                                                                                                                         000117
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    002775652000123SUPERMERCADO SACCHI E GUEDES LTDA       AV. PRIMAVERA, 169                      LUIS ANTONIO                            14210000SP3291000001000688878  055180   22122011900BRADESCO S/A        1201201200000000000252500CC                                                                                                                                                                                                                                                                                                                                                                                                         000118
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    052852704000196CASA DE CARNES LAFER LTDA EPP           AV PRES. COSTA E SILVA, 1001            OSASCO                                  06253000SP3291100001000662647  143687   19122011900BRADESCO S/A        0201201200000000000258364CC                                                                                                                                                                                                                                                                                                                                                                                                         000119
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    005937697000145MERCEARIA E CASA DE CARNES DAKACIN      RUA FRANCOIS BUNEL  332                 SAO PAULO                               04193310SP3291200001000664427  143726   19122011900BRADESCO S/A        0201201200000000000263900CC                                                                                                                                                                                                                                                                                                                                                                                                         000120
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    064599871000407SUPERMERCADO GALASSI LTDA               RUA VINTE E UM, 180                     CAMPINAS                                13012100SP3291300001000686078  055113   22122011900BRADESCO S/A        1201201200000000000130900CC                                                                                                                                                                                                                                                                                                                                                                                                         000121
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    064599871000407SUPERMERCADO GALASSI LTDA               RUA VINTE E UM, 180                     CAMPINAS                                13012100SP3291300002000686158  055114   22122011900BRADESCO S/A        1201201200000000000052200CC                                                                                                                                                                                                                                                                                                                                                                                                         000122
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    064599871000407SUPERMERCADO GALASSI LTDA               RUA VINTE E UM, 180                     CAMPINAS                                13012100SP3291300003000686238  055115   22122011900BRADESCO S/A        1201201200000000000089900CC                                                                                                                                                                                                                                                                                                                                                                                                         000123
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    005244997000149SUPERMERCADO J C SETE BARRAS LTDA       RUA JULIO PRESTES, 1344                 SETE BARRAS                             11910000SP3291400001000669147  143734   19122011900BRADESCO S/A        0901201200000000000174200CC                                                                                                                                                                                                                                                                                                                                                                                                         000124
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    005244997000149SUPERMERCADO J C SETE BARRAS LTDA       RUA JULIO PRESTES, 1344                 SETE BARRAS                             11910000SP3291400002000669227  143735   19122011900BRADESCO S/A        0901201200000000000104000CC                                                                                                                                                                                                                                                                                                                                                                                                         000125
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    053938643000147SUPERMERCADO BOA ESPERANCA SERVE L      RUA TENENTE PENHA, 300                  BOA ESPERANCA S                         14930000SP3291500001000687218  055089   22122011900BRADESCO S/A        1201201200000000000291100CC                                                                                                                                                                                                                                                                                                                                                                                                         000126
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    001562150000151MAMEDE RASOUL SALEM MERCADINHO ME       AV ANTONIO SYLVIO CUNHA BUENO, 435      DIADEMA                                 09970160SP3291600001000676197  144884   22122011900BRADESCO S/A        0501201200000000000295500CC                                                                                                                                                                                                                                                                                                                                                                                                         000127
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    074226804000140SUPERMERCADO HIGA E FILHOS LTDA         AV. MATEO BEI, 1055                     SAO PAULO                               03949011SP3291700001000677087  144854   22122011900BRADESCO S/A        1201201200000000000312500CC                                                                                                                                                                                                                                                                                                                                                                                                         000128
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    008480735000171CHEN CASA DE CARNES LTDA ME             RUA DO TANQUE, 365                      DIADEMA                                 09990150SP3291800001000674497  144888   22122011900BRADESCO S/A        0501201200000000000326000CC                                                                                                                                                                                                                                                                                                                                                                                                         000129
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    003284057000158SUPERMERCADO SEMPRE FACIL LTDA          RUA SAO PAULO, 140                      VINHEDO                                 13280000SP3291900001000685428  055133   22122011900BRADESCO S/A        1201201200000000000050960CC                                                                                                                                                                                                                                                                                                                                                                                                         000130
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    003284057000158SUPERMERCADO SEMPRE FACIL LTDA          RUA SAO PAULO, 140                      VINHEDO                                 13280000SP3291900002000685518  055134   22122011900BRADESCO S/A        1201201200000000000277340CC                                                                                                                                                                                                                                                                                                                                                                                                         000131
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    067785931000113MIELE COMERCIAL DE ALIMENTOS LTDA       AV TANCREDO NEVES, 1042                 VARGEM GDE PTA                          06730000SP3292000001000669737  143697   19122011900BRADESCO S/A        0901201200000000000331800CC                                                                                                                                                                                                                                                                                                                                                                                                         000132
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    007769902000136CENTRAL DE CARNES EGM DE GUARULHOS      RUA CENTENARIO, 37 CASA 01              GUARULHOS                               07270000SP3292100001000661597  143433   17122011900BRADESCO S/A        3112201100000000000343800CC                                                                                                                                                                                                                                                                                                                                                                                                         000133
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    096283957000161CENTRAL DE CANES TRATO FINO LTDA        RUA MARECHAL DEODORO, 1517              SAO BERNARDO DO                         09710012SP3292200001000677917  144872   22122011900BRADESCO S/A        0501201200000000000385800CC                                                                                                                                                                                                                                                                                                                                                                                                         000134
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    002263383000116DISTRIBUIDORA DE AVES CAMPIONE LTD      RUA COSTEIRA, 377                       SAO PAULO                               03573010SP3292300001000661677  143431   17122011900BRADESCO S/A        0701201200000000000196000CC                                                                                                                                                                                                                                                                                                                                                                                                         000135
1007421049451COBR_CAUC_COR  RIGOR ALIMENTOS LTDA                    002263383000116DISTRIBUIDORA DE AVES CAMPIONE LTD      RUA COSTEIRA, 377                       SAO PAULO                               03573010SP3292300002000673507  144863   22122011900BRADESCO S/A        1201201200000000000198000CC                                                                                                                                                                                                                                                                                                                                                                                                         000136
