0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             03102013                                                                                                                                                                                                                                                                                                                                                                                      000001
1015421019927COBR_CAUC_BIC  BELSUL IND. E COM DE MAT. PRIMAS LT     045067428000190MADEX IND DE PLASTICOS LTDA             AV ROBERTO GORDON,42                    DIADEMA                                 09990090SP4449500001011284216663/01     30092013007PAULISTA            0411201300000000019704000CC                                                                                                                                                                                                                                                                                                                                                                                                         000002
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             002469480000160NELINHO CONFECCOES LTDA                 R.DAS AURORAS SN QD 11 LT20 JD CERRADO  GOIANIA                                 74435280GO4456500001031710127033-2B     24042013018GOIANIA             1510201300000000000327430CC                                                                                                                                                                                                                                                                                                                                                                                                         000087
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             002469480000160NELINHO CONFECCOES LTDA                 R.DAS AURORAS SN QD 11 LT20 JD CERRADO  GOIANIA                                 74435280GO4456500002031710217033-3A     24042013018GOIANIA             1111201300000000000505860CC                                                                                                                                                                                                                                                                                                                                                                                                         000088
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             002469480000160NELINHO CONFECCOES LTDA                 R.DAS AURORAS SN QD 11 LT20 JD CERRADO  GOIANIA                                 74435280GO4456500003031710397033-4B     24042013018GOIANIA             0912201300000000000327430CC                                                                                                                                                                                                                                                                                                                                                                                                         000089
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             002469480000160NELINHO CONFECCOES LTDA                 R.DAS AURORAS SN QD 11 LT20 JD CERRADO  GOIANIA                                 74435280GO4456500004032418357363-3A     08052013018GOIANIA             0910201300000000000303760CC                                                                                                                                                                                                                                                                                                                                                                                                         000090
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             004918929000155G.V.C.IND.DE CONFECCOES LTDA            R.JOAO FREITAS Q21 L 09 C2              GOIANIA                                 74550140GO44564000010338847001049-1     27082013018GOIANIA             3010201300000000000248785CC                                                                                                                                                                                                                                                                                                                                                                                                         000091
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             004918929000155G.V.C.IND.DE CONFECCOES LTDA            R.JOAO FREITAS Q21 L 09 C2              GOIANIA                                 74550140GO44564000020338848801049-2     27082013018GOIANIA             0711201300000000000248785CC                                                                                                                                                                                                                                                                                                                                                                                                         000092
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             004918929000155G.V.C.IND.DE CONFECCOES LTDA            R.JOAO FREITAS Q21 L 09 C2              GOIANIA                                 74550140GO44564000030338849601049-3     27082013018GOIANIA             1511201300000000000248785CC                                                                                                                                                                                                                                                                                                                                                                                                         000093
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             004918929000155G.V.C.IND.DE CONFECCOES LTDA            R.JOAO FREITAS Q21 L 09 C2              GOIANIA                                 74550140GO44564000040338850001049-4     27082013018GOIANIA             2111201300000000000248785CC                                                                                                                                                                                                                                                                                                                                                                                                         000094
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             004918929000155G.V.C.IND.DE CONFECCOES LTDA            R.JOAO FREITAS Q21 L 09 C2              GOIANIA                                 74550140GO44564000050338851801049-5     27082013018GOIANIA             2911201300000000000248785CC                                                                                                                                                                                                                                                                                                                                                                                                         000095
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000002818891124MARCOS AURELIO MEDEIROS LOPES           RUA VF 68 Q53 L15                       GOIANIA                                 74473620GO4456300001031708577029-2B     24042013018GOIANIA             1610201300000000000347210CC                                                                                                                                                                                                                                                                                                                                                                                                         000096
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000002818891124MARCOS AURELIO MEDEIROS LOPES           RUA VF 68 Q53 L15                       GOIANIA                                 74473620GO4456300002031708657029-3A     24042013018GOIANIA             1511201300000000000536420CC                                                                                                                                                                                                                                                                                                                                                                                                         000097
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000002818891124MARCOS AURELIO MEDEIROS LOPES           RUA VF 68 Q53 L15                       GOIANIA                                 74473620GO4456300003031708737029-4B     24042013018GOIANIA             1612201300000000000347210CC                                                                                                                                                                                                                                                                                                                                                                                                         000098
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000030417082134JOSE J.DA S. FILHO CONFECCOES           RUA L14 Q46 LT19                        APARECIDA DE GO                         74950155GO4456200001031708907030-2B     24042013018GOIANIA             1010201300000000000310407CC                                                                                                                                                                                                                                                                                                                                                                                                         000099
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000030417082134JOSE J.DA S. FILHO CONFECCOES           RUA L14 Q46 LT19                        APARECIDA DE GO                         74950155GO4456200002031709037030-3A     24042013018GOIANIA             1411201300000000000479564CC                                                                                                                                                                                                                                                                                                                                                                                                         000100
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000030417082134JOSE J.DA S. FILHO CONFECCOES           RUA L14 Q46 LT19                        APARECIDA DE GO                         74950155GO4456200003031709117030-4B     24042013018GOIANIA             1912201300000000000310406CC                                                                                                                                                                                                                                                                                                                                                                                                         000101
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             016838341000170REDENCAO MAGAZINE LTDA                  AV. ARAGUAIA N.2516                     REDENCAO                                68551000PA4456100001031513565985-3B     05032013050BELEM               2210201300000000000668601CC                                                                                                                                                                                                                                                                                                                                                                                                         000102
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             016838341000170REDENCAO MAGAZINE LTDA                  AV. ARAGUAIA N.2516                     REDENCAO                                68551000PA4456100002032983148013-3B     10062013050BELEM               2501201400000000000257484CC                                                                                                                                                                                                                                                                                                                                                                                                         000103
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             005726969000168POMPIER INDUSTRIA DE CONFECCOES LT      R NERES GOMES S/N QD 160 LT 20 TREMENDAOGOIANIA                                 74455367GO4456000001031708147028-2B     24042013018GOIANIA             1010201300000000000236200CC                                                                                                                                                                                                                                                                                                                                                                                                         000104
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             005726969000168POMPIER INDUSTRIA DE CONFECCOES LT      R NERES GOMES S/N QD 160 LT 20 TREMENDAOGOIANIA                                 74455367GO4456000002031708227028-3A     24042013018GOIANIA             0411201300000000000364900CC                                                                                                                                                                                                                                                                                                                                                                                                         000105
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             005726969000168POMPIER INDUSTRIA DE CONFECCOES LT      R NERES GOMES S/N QD 160 LT 20 TREMENDAOGOIANIA                                 74455367GO4456000003031708317028-4B     24042013018GOIANIA             2611201300000000000236200CC                                                                                                                                                                                                                                                                                                                                                                                                         000106
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             015404805000178BLESS CONFECCOES LTDA ME                PC DEP.HENRIQUE PINTO 74                CARUARU                                 55004190PE4455900001031276686181-5A     15032013800UNIBANCO S/A        2410201300000000000414380CC                                                                                                                                                                                                                                                                                                                                                                                                         000107
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             015404805000178BLESS CONFECCOES LTDA ME                PC DEP.HENRIQUE PINTO 74                CARUARU                                 55004190PE4455900002031277066187-5A     15032013800UNIBANCO S/A        1210201300000000000413412CC                                                                                                                                                                                                                                                                                                                                                                                                         000108
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             007697480000130OLDENIRA T. DE SOUZA                    RUA DAS AURORAS N.11 LT.20              GOIANIA                                 74435280GO4455800001033368959456-3      26072013018GOIANIA             1912201300000000000261386CC                                                                                                                                                                                                                                                                                                                                                                                                         000109
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             007697480000130OLDENIRA T. DE SOUZA                    RUA DAS AURORAS N.11 LT.20              GOIANIA                                 74435280GO4455800002033369179456-5      26072013018GOIANIA             1601201400000000000261385CC                                                                                                                                                                                                                                                                                                                                                                                                         000110
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             007697480000130OLDENIRA T. DE SOUZA                    RUA DAS AURORAS N.11 LT.20              GOIANIA                                 74435280GO4455800003033423999607-3      30072013800GOIANIA             1310201300000000000295341CC                                                                                                                                                                                                                                                                                                                                                                                                         000111
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             008772403000160MARANHAO CALCADOS LTDA ME               RUA FREDERICO FIGUEIRA N.338            BARRA DO CORDA                          65950000MA4455700001032405297293-2A     03052013900BRADESCO S/A        2611201300000000000730742CC                                                                                                                                                                                                                                                                                                                                                                                                         000112
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000001549592190ABINAEL DE BARROS RIOS                  RUA RUI FORMOSO Q.04 LT.31              GOIANIA                                 74464115GO44556000010335270009703-3     07082013018GOIANIA             2610201300000000000371905CC                                                                                                                                                                                                                                                                                                                                                                                                         000113
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000001549592190ABINAEL DE BARROS RIOS                  RUA RUI FORMOSO Q.04 LT.31              GOIANIA                                 74464115GO4455600002033424299609-3      30072013800GOIANIA             0810201300000000000258794CC                                                                                                                                                                                                                                                                                                                                                                                                         000114
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             008345115000120M.M.P DA SILVA                          AV 01, 265 - QD. 12, LT 04              GOIANIA                                 74653050GO4455500001032417977362-3A     08052013018GOIANIA             1110201300000000000376836CC                                                                                                                                                                                                                                                                                                                                                                                                         000115
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             008345115000120M.M.P DA SILVA                          AV 01, 265 - QD. 12, LT 04              GOIANIA                                 74653050GO4455500002032418017362-4B     08052013018GOIANIA             3110201300000000000243917CC                                                                                                                                                                                                                                                                                                                                                                                                         000116
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             063684948000123M E DE MELO RICARDO ME                  RUA CAMBIXE N.13                        MANAUS                                  69085000AM4455400001031275286106-4B     12032013800UNIBANCO S/A        2211201300000000000542849CC                                                                                                                                                                                                                                                                                                                                                                                                         000117
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             008764323000163ELZO RODRIGUES GARCIA-ME                AV.BRASIL N123                          CAMPO VERDE                             78840000MT44553000010335275110022-2B    06082013800UNIBANCO S/A        0111201300000000000506479CC                                                                                                                                                                                                                                                                                                                                                                                                         000118
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             003373128000199PEDRO TECIDOS LTDA                      AV.DR HUGO DE MENDOCA,277               ITAITUBA                                68181000PA4455200001032637827703-2A     27052013900BRADESCO S/A        2212201300000000000501806CC                                                                                                                                                                                                                                                                                                                                                                                                         000119
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             010777302000124MOREIRA MARQUES TECIDOS LTDA ME         R VISCONDE P. SEGURO N.457-ALOJA        FORMOSA                                 73801010GO4455100001032637237698-2A     27052013800UNIBANCO S/A        1512201300000000000251891CC                                                                                                                                                                                                                                                                                                                                                                                                         000120
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             010777302000124MOREIRA MARQUES TECIDOS LTDA ME         R VISCONDE P. SEGURO N.457-ALOJA        FORMOSA                                 73801010GO4455100002032982507698-3B     27052013800UNIBANCO S/A        1401201400000000000244464CC                                                                                                                                                                                                                                                                                                                                                                                                         000121
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             003264917000191SALU TECIDOS E CONFECCOES LTDA          AV.JOSE MARCELINO  N. 26                CATALAO                                 75701430GO4455000001032636187612-2A     23052013800UNIBANCO S/A        1212201300000000000243286CC                                                                                                                                                                                                                                                                                                                                                                                                         000122
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             003264917000191SALU TECIDOS E CONFECCOES LTDA          AV.JOSE MARCELINO  N. 26                CATALAO                                 75701430GO4455000002032982417612-3B     23052013800UNIBANCO S/A        1101201400000000000236152CC                                                                                                                                                                                                                                                                                                                                                                                                         000123
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             004860082000103TEIXEIRA ALMEIDA REPRESENTACOES         R CICERO DANTAS N103 PONT CENTRAL       FEIRA DE SANTAN                         44075105BA4454900001032415767439-3A     10052013800UNIBANCO S/A        0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000124
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             004860082000103TEIXEIRA ALMEIDA REPRESENTACOES         R CICERO DANTAS N103 PONT CENTRAL       FEIRA DE SANTAN                         44075105BA4454900002032415927441-3A     10052013800UNIBANCO S/A        0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000125
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             007129840000106JOSIMAR DA S.CAMPOS ME                  R 7 SETEMBRO,N§ 1776                    ALTAMIRA                                68371000PA4454800001031513485979-3B     05032013800UNIBANCO S/A        2210201300000000000428108CC                                                                                                                                                                                                                                                                                                                                                                                                         000126
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             000025989681828ADRIANO DINIZ RIBEIRO                   RUA MARIO BIS N.270                     PENAPOLIS                               16300000SP4454700001032416577448-3A     10052013800UNIBANCO S/A        0611201300000000000423178CC                                                                                                                                                                                                                                                                                                                                                                                                         000127
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             008113982000130COMERCIAL DE CALCADOS DELMIRO LTDA      AV.PRES. CASTELO BRANCO N.73            DELMIRO GOUVEIA                         57480000AL4454600001031515516657-3B     03042013900BRADESCO S/A        2210201300000000000397150CC                                                                                                                                                                                                                                                                                                                                                                                                         000128
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             008157201000109CALCADOS PETROLANDIA LTDA ME            R.CECILIA DELGADO 62 PARTE II           PETROLANDIA                             56460000PE4454500001031515266647-3B     03042013900BRADESCO S/A        2210201300000000000364147CC                                                                                                                                                                                                                                                                                                                                                                                                         000129
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             001629423000138I F S SILVA CONFECCOES ME               AV.DOS INGAS N.3935                     SINOP                                   78555024MT4454400001031274126058-5A     08032013900BRADESCO S/A        1210201300000000000345280CC                                                                                                                                                                                                                                                                                                                                                                                                         000130
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             004442200000155N.T.DE OLIVEIRA COMERCIO ME             AV.IRURA N 1021                         SANTAREM                                68040110PA4454300001033527859829-3A     01082013050BELEM               1311201300000000000291642CC                                                                                                                                                                                                                                                                                                                                                                                                         000131
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             006338428000125SANTA INES CALCADOS LTDA-ME             RUA DO COMERCIO, 372                    SANTA INES                              65300000MA4454200001031705636826-3A     12042013800UNIBANCO S/A        1212201300000000000275408CC                                                                                                                                                                                                                                                                                                                                                                                                         000132
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             015564197000169JOZILEIDE DE ALENCAR DA SILVA           R DECIMA SEGUNDA N 797                  ITAITUBA                                68180190PA4454100001032635967582-5A     21052013900BRADESCO S/A        1712201300000000000271656CC                                                                                                                                                                                                                                                                                                                                                                                                         000133
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             084039031000146DROGARIA MASTER LTDA                    AV.VILLE ROY N.5002                     BOA VISTA                               69305098RR4454000001032638047709-4B     27052013800UNIBANCO S/A        0212201300000000000260711CC                                                                                                                                                                                                                                                                                                                                                                                                         000134
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             084125178000159J F DE LACERDA                          RUA 02 N423 SALA 01                     MANAUS                                  69042080AM4453900001031514456492-4B     27032013800UNIBANCO S/A        1710201300000000000258986CC                                                                                                                                                                                                                                                                                                                                                                                                         000135
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             026682112000163OSVALDO ARAUJO COM.VAR.DE ARTIGOS       AV RUDA SN Q41A L1 S 4-5                APARECIDA DE GO                         74905760GO4453800001032414797284-5A     03052013018GOIANIA             1211201300000000000249678CC                                                                                                                                                                                                                                                                                                                                                                                                         000136
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             009216915000103LEONOR TECIDOS LTDA                     R PARAIBA N22 Q57 L22                   LUIS EDUARDO MA                         47850000BA4453700001031515426654-2A     03042013800UNIBANCO S/A        2210201300000000000248941CC                                                                                                                                                                                                                                                                                                                                                                                                         000137
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             014869365000161FENIX CONFECCOES ASSESSORIA             R RIO FORMOSO Q4 LT31                   GOIANIA                                 74464115GO4453600001032983228104-4B     17062013018GOIANIA             2311201300000000000245376CC                                                                                                                                                                                                                                                                                                                                                                                                         000138
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             006976782000185S.M.CENTER MODAS LTDA                   AV GOIAS N. 548                         SAO MIGUEL DO A                         76590000GO4453500001031276336165-3B     14032013900BRADESCO S/A        1210201300000000000233898CC                                                                                                                                                                                                                                                                                                                                                                                                         000139
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             002778022000102ADELINA OLIVEIRA DA SILVA               AV.DR ANT M.GUIMARES 214                BRUMADO                                 46100000BA4453400001031273155997-5A     05032013800UNIBANCO S/A        1210201300000000000229897CC                                                                                                                                                                                                                                                                                                                                                                                                         000140
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             005894918000307INACIO CALCADOS E CONFECCOES LTDA       AV. BRASIL  N.391                       JI-PARANA                               76908354RO4453300001032511487480-4A     14052013900BRADESCO S/A        0810201300000000000228832CC                                                                                                                                                                                                                                                                                                                                                                                                         000141
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             005114428000189KAULHINHA INDUSTRIA E COMERCIO LTD      RUA HUMAITA N.01 LJ01,02,03             CARIACICA                               29151360ES4453200001032414527263-5A     02052013800UNIBANCO S/A        1411201300000000000226392CC                                                                                                                                                                                                                                                                                                                                                                                                         000142
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             084628338000182COMERCIO E REPRESENTACOES PIRES LT      RUA RUI BARBASA N§1123                  CACOAL                                  76963880RO4453100001032418947427-3B     10052013900BRADESCO S/A        0611201300000000000217554CC                                                                                                                                                                                                                                                                                                                                                                                                         000143
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             000070089485653WEBERT MARTINS SALLES                   RUA SABARA N.174                        IGARAPE                                 32900000MG4453000001032416227445-3A     10052013800UNIBANCO S/A        0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000144
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000005834407706RAFAEL DE ARAUJO ALBERTO                RODOVIA FRANCISCO N.484                 RIO CLARO                               27460000RJ4452900001032416317446-3A     10052013014RIO DE JANEIRO      0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000145
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             007124945000164O.L.REPRESENTACOES                      RUA PAULO SEXTO N.305                   ARAPIRACA                               57304180AL4452800001032415257430-3A     10052013800UNIBANCO S/A        0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000146
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000092811663134NILSON NUNES DE SOUZA                   RUA 09 Q 27 L 12 CASA 1                 GOIANIA                                 74560380GO4452700001032415507432-3A     10052013018GOIANIA             0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000147
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             003500946000105M.A.M.NOGUEIRA ME                       ALAMEDA 29 NR.64-A                      SANTAREM                                68040100PA4452600001032414877428-3A     10052013050BELEM               0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000148
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000002997450829LUIZ EDUARDO BARRETO VICENTINI          RUA MANOEL ABRAHAO N.195                RIBEIRAO PRETO                          14021180SP4452500001032415337431-3A     10052013022RIBEIRAO PRETO      0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000149
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             000071521623368KERLEY FACUNDES BONFIM LEITE            RUA ALBERTO SOUSA MOTA N.239            TAUA                                    63660000CE4452400001032418867426-3A     10052013900BRADESCO S/A        0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000150
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             000055787797787JOAQUIM SOARES DA SILVA NETO            AV.RIO BRANCO N.169 APT.102 D           VITORIA                                 29056255ES4452300001032415687434-3A     10052013800UNIBANCO S/A        0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000151
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             000081914725620EDUARDO SANTOS DO NASCIMENTO            RUA OITO N.200 APTO 301                 ITABIRA                                 35901073MG4452200001032415097429-3A     10052013800UNIBANCO S/A        0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000152
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000027370722805EDUARDO ALEXANDRE PEIXOTO               RUA ERICO VERISSIMO N.288               SOROCABA                                18051100SP4452100001032416067442-3A     10052013007PAULISTA            0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000153
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             000086024515472EDSON ROBERTO FERREIRA                  RUA PROFESSOR DOMINGOS CORREIA N.1379   ARAPIRACA                               57301362AL4452000001032416497447-3A     10052013800UNIBANCO S/A        0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000154
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             000058871470168EDILSON DA COSTA                        OITAVA AVENIDA N.63                     GOIANIA                                 74640050GO4451900001032415847440-3A     10052013018GOIANIA             0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000155
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             000001274182611ANDERSON GUERRA DE SOUZA                RUA UMBELINA COSTA LUCAS N.614          POCOS DE CALDAS                         37701423MG4451800001032416147443-3A     10052013800UNIBANCO S/A        0611201300000000000217539CC                                                                                                                                                                                                                                                                                                                                                                                                         000156
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             036987956000176VICENTE PINTO CARDOSO ME                AV.BERNARDO SAYAO N2721                 GUARAI                                  77700000TO4451700001031277816241-4B     19032013900BRADESCO S/A        0710201300000000000208481CC                                                                                                                                                                                                                                                                                                                                                                                                         000157
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             086931326000158LUIZ BENEDITO DE SOUSA                  RUA NAZARE N.500                        TUTOIA                                  65580000MA44516000010325111319233-5     17052013900BRADESCO S/A        1510201300000000000207800CC                                                                                                                                                                                                                                                                                                                                                                                                         000158
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             002629997000179MARCIO PINHEIRO SANTOS - ME             AV RIO BRANCO N. 455                    BARRA DO BUGRES                         78390000MT4461900001032637317699-4B     27052013800UNIBANCO S/A        2511201300000000000199209CC                                                                                                                                                                                                                                                                                                                                                                                                         000159
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             010444152000137THAIS FERNANDA NARDO SILVA ME           AV AUGUSTO SCOMPARI N 162               SANTA BARBARA D                         13454495SP4461800001031277906242-5A     19032013021CAMPINAS            2110201300000000000197930CC                                                                                                                                                                                                                                                                                                                                                                                                         000160
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             004419863000159M.L.FURTADO ALMEIDA E CIA LTDA ME       FOLHA 21 QD.10 LT.21                    MARABA                                  68505240PA4461700001032417037326-5A     06052013050BELEM               2511201300000000000196692CC                                                                                                                                                                                                                                                                                                                                                                                                         000161
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             032634958000120EDITE DE OLIVEIRA COSTA RIACHO SAN      R GUILHERME DE CASTRO N341              RIACHO DE SANTA                         46470000BA4461600001031274396084-5A     11032013900BRADESCO S/A        1210201300000000000189940CC                                                                                                                                                                                                                                                                                                                                                                                                         000162
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             004442200000155N.T.DE OLIVEIRA COMERCIO ME             AV.IRURA N 1021                         SANTAREM                                68040110PA4461500001033527939829-4B     01082013050BELEM               1312201300000000000188730CC                                                                                                                                                                                                                                                                                                                                                                                                         000163
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             010777302000124MOREIRA MARQUES TECIDOS LTDA ME         R VISCONDE P. SEGURO N.457-ALOJA        FORMOSA                                 73801010GO4461400001031274216060-3B     08032013800UNIBANCO S/A        1210201300000000000180285CC                                                                                                                                                                                                                                                                                                                                                                                                         000164
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             006339371000189V.G.FERREIRA CONFECCOES ME              TRAVESSA HORIZONTE,28-A                 TRAIRAO                                 68198000PA4461300001032636267613-5A     23052013900BRADESCO S/A        1212201300000000000179303CC                                                                                                                                                                                                                                                                                                                                                                                                         000165
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             002378440000102MARIA DO SOCORRO ALVES ANDRADE          PC. MONSENHOR A.ARRUDA N.265            AFOGADOS DA ING                         56800000PE4461200001031277146190-5A     15032013900BRADESCO S/A        1210201300000000000171853CC                                                                                                                                                                                                                                                                                                                                                                                                         000166
1018421032351COBR_CAUC_BIC  NAVE INDUSTRIAL EIRELI - ME             011318563000149ROSANGELA APARECIDA DA FONSECA ME       RUA SAO CLEMENTE N.03                   BARRA MANSA                             27320000RJ4461100001031542916707-5A     05042013014RIO DE JANEIRO      1710201300000000000169759CC                                                                                                                                                                                                                                                                                                                                                                                                         000167
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             003479628000100L.DE SOUZA OLIVEIRA                     RUA MONTEIRO DE SOUZA N.131             TEFE                                    69470000AM4461000001032416817292-5A     03052013900BRADESCO S/A        0412201300000000000169134CC                                                                                                                                                                                                                                                                                                                                                                                                         000168
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             012231187000113N.B.CALCADOS E CONFECCOES LTDA ME       AV.BRASIL N.391                         JI-PARANA                               76908354RO4460900001032511567482-4A     14052013900BRADESCO S/A        0810201300000000000165005CC                                                                                                                                                                                                                                                                                                                                                                                                         000169
1018421032351COBR_CAUC_COR  NAVE INDUSTRIAL EIRELI - ME             084033596000116J.A. DE AGUIAR ME                       AV DR SILVIO LAFEGO BOTELHO N.248       BOA VISTA                               69301330RR4460800001032637407700-4B     27052013800UNIBANCO S/A        0712201300000000000161314CC                                                                                                                                                                                                                                                                                                                                                                                                         000170
