0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             22092014                                                                                                                                                                                                                                                                                                                                                                                      000001
1046421006070DIR_CREDIT     METALURGICA DS LTDA                     060857349000176TRW AUTOMOTIVE LTDA                     VIA ANHANGUERA KM 147                   LIMEIRA                                 13486915SP4914700001                                                                                                                                          012675293           260320070000018698            16092014000404fornecimento de discos e tambores de freio para automóveis.                                                                                                                                                                                     079414868000198              000002
1023421008678DIR_CREDIT     AUTO VIACAO A B C LTDA                  007096200000139CMT-CONSÓRCIO METROPOLITANO DE TRANSPORTAVENIDA REBOUÇAS Nº1368 JARDIM PAULISTA SÃO PAULO                               05402100SP4916400001                                                                                                                                          012518791           020320090000024370            05032014051902VENDA DE PASSAGENS E RESPECTIVOS BILHETES E TODAS AS DEMAIS OPERAÇÕES  COMPREENDIDAS NO "SISTEMA" DA CMT, DESTACANDO A MARCA "BOM-BILHETE ÔNIBUS METROPOLITANO",CADASTOS E OUTROS ATIVOS, MATERIAIS E IMATERIAIS NA OPERAÇÃO.                   059153569000130              000003
1017421012786COBR_CAUC_BIC  FABRICA DA PEDRA S.A FIAC.E TECELAG     000886257000788ATMOSFERA GESTAO E HIGIENIZACAO DE      R. ANTONIO PIVA  BARRANQUEIROS, ,S/N    JUNDIAI                                 13212000SP49192000010259885123462-A01   19092014007PAULISTA            2212201400000000013405540CC                                                                                                                                                                                                                                                                                                                                                                                                         000004
1019421004658COBR_CAUC_COR  S/A ESTADO DE MINAS                     016705345000180SINDICATO DAS EMP.TRANSP.PASSAG.MG      AIMORES 2152  BR                        BELO HORIZONTE                          30140072MG4919300001013229202511944-1   19092014900BRADESCO S/A        0311201400000000015000000CC                                                                                                                                                                                                                                                                                                                                                                                                         000005
1008421022487COBR_CAUC_COR  EBP - EMPRESA BRASILEIRA DE PESCADO     033381286000151SUPER MERCADO ZONA SUL S/A              RUA COMANDANTE VERGUEIRO DA CRUZ, 226   RIO DE JANEIRO                          21021020RJ4919400001018035910029147/    19092014900BRADESCO S/A        2310201400000000011718000CC                                                                                                                                                                                                                                                                                                                                                                                                         000006
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        074906298000130ANA AMELIA VEIGA PINTO                  AVENIDA DOS ANDRADAS 2126               SANT' ANA DO LI                         97573000RS494290000100454066203207-2    08092014900BRADESCO S/A        2909201400000000000025748CC                                                                                                                                                                                                                                                                                                                                                                                                         000239
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        001452493000163EVERSON LUIZ COLPO E CIA LTDA           RUA PINHEIRO MACHADO 1440               SANTIAGO                                97700000RS494300000100460643203913-1    15092014900BRADESCO S/A        1310201400000000000025808CC                                                                                                                                                                                                                                                                                                                                                                                                         000240
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        004065874000188F.S. PAES E DOCES LTDA EPP              R ALTO DO PARNAIBA 339/343              SAO PAULO                               03557050SP494310000106423154160928-1    16092014900BRADESCO S/A        2309201400000000000025839CC                                                                                                                                                                                                                                                                                                                                                                                                         000241
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        004049588000129BAR E LANCHONETE COREMAS LTDA ME        AVENIDA BRIGADEIRO LUIS ANTONIO 2998    SAO PAULO                               01402000SP494320000106422239160832-1    15092014900BRADESCO S/A        2909201400000000000025889CC                                                                                                                                                                                                                                                                                                                                                                                                         000242
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        004871164000145ARTUR COSME SOARES ME                   R.MANUEL DA MOTA COUTINHO 988           SAO PAULO                               08451420SP494330000106418100160395-1    10092014900BRADESCO S/A        2409201400000000000025920CC                                                                                                                                                                                                                                                                                                                                                                                                         000243
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        060923836000190PANIF. NOVA ZILDA LTDA                  RUA ZILDA, 682                          SAO PAULO                               02445000SP494340000106418002160385-1    10092014900BRADESCO S/A        2409201400000000000026207CC                                                                                                                                                                                                                                                                                                                                                                                                         000244
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        058362419000173CASA DE SUCOS PUREZA LTDA               PRACA MARECHAL DEODORO 434              SAO PAULO                               01150010SP494350000106420554160662-1    12092014900BRADESCO S/A        2809201400000000000026221CC                                                                                                                                                                                                                                                                                                                                                                                                         000245
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        004907829000123LUCIANA RODRIGUES CORREIA               RUA VINTE 23                            GUAIBA                                  92500000RS494360000103187158107525-1    10092014900BRADESCO S/A        2409201400000000000026250CC                                                                                                                                                                                                                                                                                                                                                                                                         000246
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        048295281000183SUP. JARDIM DAS FLORES LTDA             AVENIDA HORACIO LAFER, 1097 1097        OSASCO                                  06112010SP494370000106423685160981-1    16092014900BRADESCO S/A        2309201400000000000026255CC                                                                                                                                                                                                                                                                                                                                                                                                         000247
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        002882145000199LMI REFEICOES COLETIVAS LTDA            EST RINCAO DOS PINHEIROS S/N            TRIUNFO                                 95840000RS494380000103187361107546-1    10092014900BRADESCO S/A        0110201400000000000026500CC                                                                                                                                                                                                                                                                                                                                                                                                         000248
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        010387270000150RAFAEL RODRIGUES NEGRI - ME             AVENIDA JUSCELINO KUBISTSCHEK 11        SAO BERNARDO DO                         09851420SP494390000106426714161298-1    18092014900BRADESCO S/A        2509201400000000000026565CC                                                                                                                                                                                                                                                                                                                                                                                                         000249
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        015841093000154W. ASSIS LANCHONETE E RESTAURANTE       AVENIDA JAGUARAO 605                    GUARULHOS                               07223000SP494400000106425084161125-1    17092014900BRADESCO S/A        0110201400000000000026952CC                                                                                                                                                                                                                                                                                                                                                                                                         000250
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        002561015000154MAINITI REST. E BUFFET LTDA             ALAMEDA  JAU                            SAO PAULO                               01420002SP494410000106420597160666-1    12092014900BRADESCO S/A        2809201400000000000026960CC                                                                                                                                                                                                                                                                                                                                                                                                         000251
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        088343793000192ELZA MARIA SCHLUMPT                     R  15 DE NOVEMBRO 958                   CACEQUI                                 97450000RS494420000100450184202802-1    02092014900BRADESCO S/A        3009201400000000000026980CC                                                                                                                                                                                                                                                                                                                                                                                                         000252
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        045579125000156PANIFICADORA PINGO VERDE LTDA           RUA BELGRADO 15                         EMBU                                    06810270SP494430000106423405160953-1    16092014900BRADESCO S/A        2309201400000000000027034CC                                                                                                                                                                                                                                                                                                                                                                                                         000253
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        062226402000166MARIA SOARES DE MENEZES SANTOS          AV.DR.JOSE ARTUR NOVA, 2399             SAO PAULO                               08090000SP494440000106421097160718-1    15092014900BRADESCO S/A        2909201400000000000027052CC                                                                                                                                                                                                                                                                                                                                                                                                         000254
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        059728113000150CHOPERIA REAL STREET LTDA               R CLODOMINO AMAZONAS, 1109              SAO PAULO                               04537002SP494450000106424746161091-1    17092014900BRADESCO S/A        0110201400000000000013577CC                                                                                                                                                                                                                                                                                                                                                                                                         000255
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        059728113000150CHOPERIA REAL STREET LTDA               R CLODOMINO AMAZONAS, 1109              SAO PAULO                               04537002SP494450000206419564160572-1    11092014900BRADESCO S/A        2509201400000000000013577CC                                                                                                                                                                                                                                                                                                                                                                                                         000256
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        018429899000128CASA DE LANCHES BYG VP LTDA ME          RUA BENTO BRANCO DE ANDRADE FILHO 254   SAO PAULO                               04757000SP494460000106421763160785-1    15092014900BRADESCO S/A        2909201400000000000027155CC                                                                                                                                                                                                                                                                                                                                                                                                         000257
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        097165278000150MERCADO BRASIL E BORBA LT               RUA HELIO HIFRAN PIRES 312              GUAIBA                                  92500000RS494470000103187174107527-1    10092014900BRADESCO S/A        2409201400000000000027181CC                                                                                                                                                                                                                                                                                                                                                                                                         000258
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        003247219000188MARLI GENI N.BERNARDI                   R  BENJAMIN BARRIQUELLO 98              IJUI                                    98700000RS494480000100457383203574-1    11092014900BRADESCO S/A        0210201400000000000027272CC                                                                                                                                                                                                                                                                                                                                                                                                         000259
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        046955308000191BAR CAFE NOSSA SRA. DAS GRACAS          AV ENG.ARMANDO A.PEREIRA 3148           SAO PAULO                               04308001SP494490000106419726160548-1    11092014900BRADESCO S/A        2509201400000000000027314CC                                                                                                                                                                                                                                                                                                                                                                                                         000260
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        006994034000125KRUSCHARDT E MULLING LTDA               AV. 20 DE SETEMBRO 897                  CANGUCU                                 96600000RS494500000100454619203260-2    08092014900BRADESCO S/A        2909201400000000000013840CC                                                                                                                                                                                                                                                                                                                                                                                                         000261
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        006994034000125KRUSCHARDT E MULLING LTDA               AV. 20 DE SETEMBRO 897                  CANGUCU                                 96600000RS494500000200454627203260-3    08092014900BRADESCO S/A        0610201400000000000013839CC                                                                                                                                                                                                                                                                                                                                                                                                         000262
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        007724831000155BAR E LANCHES RHS LTDA ME               RUA BOTUCATU, 671                       SAO PAULO                               04023062SP494510000106416948160260-1    09092014900BRADESCO S/A        2309201400000000000027800CC                                                                                                                                                                                                                                                                                                                                                                                                         000263
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        005803040000195BAR MEMORIAL CAMPO BELO LTDA ME         RUA VIEIRA DE MORAES 1324               SAO PAULO                               04617004SP494520000106422166160825-1    15092014900BRADESCO S/A        2909201400000000000027800CC                                                                                                                                                                                                                                                                                                                                                                                                         000264
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        045646395000132PADARIA CONFEIT NOVA JARDIM LT          AV JOSE BARBOSA SIQUEIRA 21             OSASCO                                  06172000SP494530000106424991161116-1    17092014900BRADESCO S/A        2409201400000000000027800CC                                                                                                                                                                                                                                                                                                                                                                                                         000265
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        013446616000132C.D.I. ALMEIDA REFEICOES - EPP          AVENIDA PAULISTA, (LOJAS 50 E 51)       SAO PAULO                               01311200SP494540000106425866161199-1    18092014900BRADESCO S/A        0210201400000000000013900CC                                                                                                                                                                                                                                                                                                                                                                                                         000266
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        013446616000132C.D.I. ALMEIDA REFEICOES - EPP          AVENIDA PAULISTA, (LOJAS 50 E 51)       SAO PAULO                               01311200SP494540000206418983160493-1    11092014900BRADESCO S/A        2509201400000000000013900CC                                                                                                                                                                                                                                                                                                                                                                                                         000267
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        013349399000162T. HONDA COMERCIO DE PRODUTOS ALIM      RUA DOM VILARES                         SAO PAULO                               04160001SP494550000106426161161243-1    18092014900BRADESCO S/A        0210201400000000000027860CC                                                                                                                                                                                                                                                                                                                                                                                                         000268
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        051961043000174RUI LANCHES BAR LTDA - ME               AV. PROF.CELESTINO BOURR 210            SAO PAULO                               02710000SP494560000106423006160912-1    16092014900BRADESCO S/A        3009201400000000000011700CC                                                                                                                                                                                                                                                                                                                                                                                                         000269
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        051961043000174RUI LANCHES BAR LTDA - ME               AV. PROF.CELESTINO BOURR 210            SAO PAULO                               02710000SP494560000206416051160181-1    09092014900BRADESCO S/A        2309201400000000000016186CC                                                                                                                                                                                                                                                                                                                                                                                                         000270
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        054316641000189JOAO INACIO FERREIRA BAR                R GEORGINA 402                          OSASCO                                  06120040SP494570000106424924161109-1    17092014900BRADESCO S/A        2409201400000000000027900CC                                                                                                                                                                                                                                                                                                                                                                                                         000271
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        005440481000170LANCHES NOVO MILLENNIUM LTDA            R PAULO EIRO 160                        SAO PAULO                               04752010SP494580000106418738160463-1    11092014900BRADESCO S/A        2509201400000000000027900CC                                                                                                                                                                                                                                                                                                                                                                                                         000272
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        052083276000184ADEGA BAR DO BERINJELA LT-ME            PCA 20 DE JANEIRO 67                    SAO PAULO                               03395060SP494590000106421216160730-1    15092014900BRADESCO S/A        2909201400000000000027993CC                                                                                                                                                                                                                                                                                                                                                                                                         000273
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        095088191000100ANTONIO RUBENS PAZ DE VARGAS            R  CONDE DE PORTO ALEGRE 1851           DOM PEDRITO                             96450000RS494600000100460325203880-1    15092014900BRADESCO S/A        2909201400000000000028026CC                                                                                                                                                                                                                                                                                                                                                                                                         000274
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        014991117000199BROOKLIN MARKET COM.DE ALIMENTOS L      RUA GUARARAPES 1632                     SAO PAULO                               04561003SP494610000106409950159545-1    03092014900BRADESCO S/A        0110201400000000000028200CC                                                                                                                                                                                                                                                                                                                                                                                                         000275
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        008357516000108SUPER NASSUCA LTDA                      AVENIDA DONA FRUTUOSA 374               GUAIBA                                  92500000RS494620000103187212107530-1    10092014900BRADESCO S/A        2409201400000000000028493CC                                                                                                                                                                                                                                                                                                                                                                                                         000276
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        011052807000194G L STEFANELLO                          AVENIDA JOAO PAULO I 2241               SAO PAULO                               07174000SP494630000106426480161275-1    18092014900BRADESCO S/A        2509201400000000000028500CC                                                                                                                                                                                                                                                                                                                                                                                                         000277
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        012417206000109RESTAURANTE E CHURRASCARIA NOVA OP      RUA LEOPOLDO DE PASSOS LIMA 182         SAO PAULO                               05271000SP494640000106419351160524-1    11092014900BRADESCO S/A        0210201400000000000028534CC                                                                                                                                                                                                                                                                                                                                                                                                         000278
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        003177501000136JANIR FERNANDES DA SILVA                R.MARQUES DO HERVAL, 318                SANTO ANGELO                            98801640RS494650000100462069204102-1    16092014900BRADESCO S/A        1410201400000000000028539CC                                                                                                                                                                                                                                                                                                                                                                                                         000279
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        072251622000101MINIMERCADO E COM CARNES DIA A DIA      RUA PIRATINI 231                        BUTIA                                   96750000RS494660000103184922107262-1    04092014900BRADESCO S/A        2509201400000000000028578CC                                                                                                                                                                                                                                                                                                                                                                                                         000280
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        005822070000149LANCHONETE RENASCER DA BELA VISTA       RUA SANTO AMARO                         SAO PAULO                               01315001SP494670000106424436161060-1    17092014900BRADESCO S/A        0110201400000000000028995CC                                                                                                                                                                                                                                                                                                                                                                                                         000281
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        054864384000110MERCEARIA PAES DOCES AVENIDA            AV. GEN. PEDRO PINHO 977                OSASCO                                  06122160SP494680000106424959161112-1    17092014900BRADESCO S/A        2409201400000000000029007CC                                                                                                                                                                                                                                                                                                                                                                                                         000282
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        061173282000113QUEIJOS E MERCEARIA DANTAS LTD          AV MOACIR D. ITAPICURU 885              SAO PAULO                               08030000SP494690000106425271161144-1    17092014900BRADESCO S/A        0110201400000000000029029CC                                                                                                                                                                                                                                                                                                                                                                                                         000283
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        018825564000129PAULO SERGIO DOS SANTOS RODRIGUES       RUA BENTO GONCALVES 5                   DOM PEDRITO                             96450000RS494700000100460376203885-1    15092014900BRADESCO S/A        0610201400000000000029088CC                                                                                                                                                                                                                                                                                                                                                                                                         000284
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        011358079000143MINIMERCADO COLLARES LTDA               R  20 DE SETEMBRO 1800                  BAGE                                    96400051RS494710000100460066203855-1    15092014900BRADESCO S/A        2909201400000000000029193CC                                                                                                                                                                                                                                                                                                                                                                                                         000285
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        014539586000171VILA GOURMET GRILL LTDA                 RUA RAMOS BATISTA                       SAO PAULO                               04552020SP494720000106424355161052-1    17092014900BRADESCO S/A        0110201400000000000029263CC                                                                                                                                                                                                                                                                                                                                                                                                         000286
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        014584533000172RECANTO CALIFORNIA LANCHONETE E RE      RUA TEODORO SAMPAIO 516                 SAO PAULO                               05406000SP494730000106422255160834-1    15092014900BRADESCO S/A        2909201400000000000016382CC                                                                                                                                                                                                                                                                                                                                                                                                         000287
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        014584533000172RECANTO CALIFORNIA LANCHONETE E RE      RUA TEODORO SAMPAIO 516                 SAO PAULO                               05406000SP494730000206419548160570-1    11092014900BRADESCO S/A        2509201400000000000012960CC                                                                                                                                                                                                                                                                                                                                                                                                         000288
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        014552556000103BARROS GAMA E FILHOS BAR E RESTAUA      RUA TEIXEIRA E SOUSA 99                 SAO PAULO                               05003050SP494740000106420449160653-1    12092014900BRADESCO S/A        2809201400000000000029534CC                                                                                                                                                                                                                                                                                                                                                                                                         000289
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        003483334000151FRANCISCO MOACIR RUVIARO                R   ARNALDO BALVE 89                    ALEGRETE                                97542060RS494750000100455372203343-1    09092014900BRADESCO S/A        3009201400000000000029584CC                                                                                                                                                                                                                                                                                                                                                                                                         000290
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        012889669000165LANCHONETE CHUR DO MIRIAM LTDA          AV ANGELO CRISTIANINI, 134              SAO PAULO                               04424010SP494760000106423502160963-1    16092014900BRADESCO S/A        3009201400000000000013900CC                                                                                                                                                                                                                                                                                                                                                                                                         000291
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        012889669000165LANCHONETE CHUR DO MIRIAM LTDA          AV ANGELO CRISTIANINI, 134              SAO PAULO                               04424010SP494760000206417065160282-1    09092014900BRADESCO S/A        2309201400000000000015737CC                                                                                                                                                                                                                                                                                                                                                                                                         000292
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        001912551000194GRELHA DO PORTO REST. LTDA              RUA JOSE DE ALENCAR 1057                PORTO ALEGRE                            90880481RS494770000103186801107486-1    09092014900BRADESCO S/A        2309201400000000000029700CC                                                                                                                                                                                                                                                                                                                                                                                                         000293
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        001731266000177JOSE ARISTIDES G KAISER                 R   BENJAMIN CONSTANT 2215              CACAPAVA DO SUL                         96570000RS494780000100448350202582-1    01092014900BRADESCO S/A        0110201400000000000029766CC                                                                                                                                                                                                                                                                                                                                                                                                         000294
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        012183403000100LUIZ ANTONIO BITENCOURT PINHEI          MANOEL RIBAS 1186                       CACEQUI                                 97450000RS494790000100461801204070-1    16092014900BRADESCO S/A        1410201400000000000029771CC                                                                                                                                                                                                                                                                                                                                                                                                         000295
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        019832643000120DHEKEFANDRO ANTONIO STEFANELLO - M      AVENIDA ARMANDO BEI 3618                GUARULHOS                               07175000SP494800000106426561161283-1    18092014900BRADESCO S/A        2509201400000000000029866CC                                                                                                                                                                                                                                                                                                                                                                                                         000296
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        017691868000188RESTAURANTE POTIGUAR OITO LTDA ME       AVENIDA GUINLE 575                      GUARULHOS                               07221070SP494810000106426536161280-1    18092014900BRADESCO S/A        2509201400000000000029866CC                                                                                                                                                                                                                                                                                                                                                                                                         000297
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        017204964000154PAES E DOCES ANTHONY NETO LTDA ME       RUA ADOLFO BEZERRA DE MENEZES 10        SAO PAULO                               03918030SP494820000106424177161030-1    16092014900BRADESCO S/A        3009201400000000000029873CC                                                                                                                                                                                                                                                                                                                                                                                                         000298
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        007643727000136WILLIAN LEGUICAMO MACHADO               DUQUE DE CAXIAS, 3173                   DOM PEDRITO                             96450000RS494830000100449071202658-1    01092014900BRADESCO S/A        2909201400000000000029900CC                                                                                                                                                                                                                                                                                                                                                                                                         000299
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        007874442000106LUCIANO MIRACO DE ALMEIDA               RUA ALAN KARDEC 1343                    DOM PEDRITO                             96450000RS494840000100460279203876-2    15092014900BRADESCO S/A        0610201400000000000015005CC                                                                                                                                                                                                                                                                                                                                                                                                         000300
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        007874442000106LUCIANO MIRACO DE ALMEIDA               RUA ALAN KARDEC 1343                    DOM PEDRITO                             96450000RS494840000200460261203876-1    15092014900BRADESCO S/A        2909201400000000000015005CC                                                                                                                                                                                                                                                                                                                                                                                                         000301
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        055529564000108CANTINA PAROZ LTDA                      R ROQUE PETRELA 265                     SAO PAULO                               04581050SP494850000106423545160967-1    16092014900BRADESCO S/A        3009201400000000000030090CC                                                                                                                                                                                                                                                                                                                                                                                                         000302
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        089223481000108NILSON F. VIELMO                        R.MARECHAL RONDON 07                    SANTIAGO                                97700000RS494860000100460571203906-1    15092014900BRADESCO S/A        1310201400000000000030314CC                                                                                                                                                                                                                                                                                                                                                                                                         000303
