0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             31052012                                                                                                                                                                                                                                                                                                                                                                                      000001
1044421001234DIR_CREDIT     INST.DE TRAUMATOLOGIA E ORT.DO RN       008241754000145SECRETARIA DE ESTADO DA SAUDE PUBLICA   AV DEODORO DA FONSECA, 730              NATAL                                   59025600RN3564700001                                                                                                                                          481017374           090920100000015572207/10      14122011000404locação dos imóveis contíguos, situados à rua joaquim manuel, n 638 e 720 - petrópolis - natal/rn, incluindo todos os equipamentos,leitos, etc para   funcionamento de uma unidade hospitalar p/ estado do rn.                                  008285710000117              000002
1036421016893COBR_CAUC_COR  TECAL ALUMINIO DA AMAZONIA LTDA         004012043000148SHOWA DO BRASIL LTDA                    RUA RIO QUIXITO                         MANAUS                                  69075830AM3565800001058699110000040200  28052012900BRADESCO S/A        2706201200000000011809424CC                                                                                                                                                                                                                                                                                                                                                                                                         000003
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     000087731000116IND E COM DE MALHAS PEMGIR LTDA         R. LUIZ GONZAGA WERNER,45               BRUSQUE                                 88352350SC356940000200284697MS 836/5    13022012800UNIBANCO S/A        1206201200000000002337575CC                                                                                                                                                                                                                                                                                                                                                                                                         000079
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     022151427000123GAMES MALHAS E MODAS LTDA               R. CARLOS ROCHA,238                     JUIZ DE FORA                            36050340MG356950000100574407MS 1880/1   16052012800UNIBANCO S/A        0106201200000000000960000CC                                                                                                                                                                                                                                                                                                                                                                                                         000080
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     022151427000123GAMES MALHAS E MODAS LTDA               R. CARLOS ROCHA,238                     JUIZ DE FORA                            36050340MG356950000200574415MS 1880/2   16052012800UNIBANCO S/A        0806201200000000000959900CC                                                                                                                                                                                                                                                                                                                                                                                                         000081
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     022151427000123GAMES MALHAS E MODAS LTDA               R. CARLOS ROCHA,238                     JUIZ DE FORA                            36050340MG356950000300574423MS 1880/3   16052012800UNIBANCO S/A        1506201200000000000960100CC                                                                                                                                                                                                                                                                                                                                                                                                         000082
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     022151427000123GAMES MALHAS E MODAS LTDA               R. CARLOS ROCHA,238                     JUIZ DE FORA                            36050340MG356950000400574431MS 1881/1   16052012800UNIBANCO S/A        0207201200000000000960000CC                                                                                                                                                                                                                                                                                                                                                                                                         000083
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     022151427000123GAMES MALHAS E MODAS LTDA               R. CARLOS ROCHA,238                     JUIZ DE FORA                            36050340MG356950000500574440MS 1881/2   16052012800UNIBANCO S/A        0907201200000000000959900CC                                                                                                                                                                                                                                                                                                                                                                                                         000084
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     022151427000123GAMES MALHAS E MODAS LTDA               R. CARLOS ROCHA,238                     JUIZ DE FORA                            36050340MG356950000600574458MS 1881/3   16052012800UNIBANCO S/A        1607201200000000000960100CC                                                                                                                                                                                                                                                                                                                                                                                                         000085
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     085295327000190RIANTEX IND E COM DE MALHAS LTDA        RUA BRUSQUE,2361                        GUABIRUBA                               88360000SC356960000100503763MS 1206/1   25042012600HSBC BANK BRASIL    0406201200000000000850000CC                                                                                                                                                                                                                                                                                                                                                                                                         000086
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     085295327000190RIANTEX IND E COM DE MALHAS LTDA        RUA BRUSQUE,2361                        GUABIRUBA                               88360000SC356960000200418359MS 1207/1   21032012800HSBC BANK BRASIL    2906201200000000000850000CC                                                                                                                                                                                                                                                                                                                                                                                                         000087
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     085295327000190RIANTEX IND E COM DE MALHAS LTDA        RUA BRUSQUE,2361                        GUABIRUBA                               88360000SC356960000300418367MS 1207/2   21032012800HSBC BANK BRASIL    0407201200000000000850000CC                                                                                                                                                                                                                                                                                                                                                                                                         000088
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     085295327000190RIANTEX IND E COM DE MALHAS LTDA        RUA BRUSQUE,2361                        GUABIRUBA                               88360000SC356960000400627489MS 1207/3   28052012900HSBC BANK BRASIL    0907201200000000000850000CC                                                                                                                                                                                                                                                                                                                                                                                                         000089
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     085295327000190RIANTEX IND E COM DE MALHAS LTDA        RUA BRUSQUE,2361                        GUABIRUBA                               88360000SC356960000500627471MS 1207/4   28052012900HSBC BANK BRASIL    1407201200000000000850000CC                                                                                                                                                                                                                                                                                                                                                                                                         000090
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     085295327000190RIANTEX IND E COM DE MALHAS LTDA        RUA BRUSQUE,2361                        GUABIRUBA                               88360000SC356960000600627497MS 1207/5   28052012900HSBC BANK BRASIL    1907201200000000000850000CC                                                                                                                                                                                                                                                                                                                                                                                                         000091
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     085295327000190RIANTEX IND E COM DE MALHAS LTDA        RUA BRUSQUE,2361                        GUABIRUBA                               88360000SC356960000700627501MS 1209/1   28052012900HSBC BANK BRASIL    0908201200000000000850000CC                                                                                                                                                                                                                                                                                                                                                                                                         000092
1032421024516COBR_CAUC_BIC  GUEDES IMPORTACAO E DISTRIBUICAO LT     056724412000129COVOLAN INDUSTRIA TEXTIL LTDA           RUA POTIGUARES,450                      SANTA BARBARA D                         13456108SP356970000100500781MS 1031/1   06032012021CAMPINAS            2806201200000000004140000CC                                                                                                                                                                                                                                                                                                                                                                                                         000093
1032421024516COBR_CAUC_BIC  GUEDES IMPORTACAO E DISTRIBUICAO LT     056724412000129COVOLAN INDUSTRIA TEXTIL LTDA           RUA POTIGUARES,450                      SANTA BARBARA D                         13456108SP356970000200570916MS 1803/1   15052012021CAMPINAS            2308201200000000002760000CC                                                                                                                                                                                                                                                                                                                                                                                                         000094
1032421024516COBR_CAUC_BIC  GUEDES IMPORTACAO E DISTRIBUICAO LT     062317425000186MELODY TEXTIL LTDA                      R. TRES RIOS,270                        SAO PAULO                               01123000SP356980000100574385MS 1807/1   16052012007PAULISTA            2308201200000000005080000CC                                                                                                                                                                                                                                                                                                                                                                                                         000095
1032421024516COBR_CAUC_BIC  GUEDES IMPORTACAO E DISTRIBUICAO LT     062317425000186MELODY TEXTIL LTDA                      R. TRES RIOS,270                        SAO PAULO                               01123000SP356980000200562816MS 1808/1   10052012007PAULISTA            0709201200000000005080000CC                                                                                                                                                                                                                                                                                                                                                                                                         000096
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     000148369000146BOGO IND E COM DE MEIAS LTDA            R. WALDOMIRO JOSE BORGES,2110           JOINVILLE                               89232025SC356990000100570924MS 1804/1   15052012800UNIBANCO S/A        2108201200000000002100000CC                                                                                                                                                                                                                                                                                                                                                                                                         000097
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     000148369000146BOGO IND E COM DE MEIAS LTDA            R. WALDOMIRO JOSE BORGES,2110           JOINVILLE                               89232025SC356990000200528766MS 440/1    02052012800UNIBANCO S/A        1306201200000000002025000CC                                                                                                                                                                                                                                                                                                                                                                                                         000098
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     000148369000146BOGO IND E COM DE MEIAS LTDA            R. WALDOMIRO JOSE BORGES,2110           JOINVILLE                               89232025SC356990000300528774MS 440/2    02052012800UNIBANCO S/A        2706201200000000002025000CC                                                                                                                                                                                                                                                                                                                                                                                                         000099
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     000148369000146BOGO IND E COM DE MEIAS LTDA            R. WALDOMIRO JOSE BORGES,2110           JOINVILLE                               89232025SC356990000400570932MS 441/2    15052012800UNIBANCO S/A        1607201200000000002025000CC                                                                                                                                                                                                                                                                                                                                                                                                         000100
1032421024516COBR_CAUC_COR  GUEDES IMPORTACAO E DISTRIBUICAO LT     000148369000146BOGO IND E COM DE MEIAS LTDA            R. WALDOMIRO JOSE BORGES,2110           JOINVILLE                               89232025SC356990000500264491MS 763/2    02022012800UNIBANCO S/A        0406201200000000002025000CC                                                                                                                                                                                                                                                                                                                                                                                                         000101
9000029                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000102
