0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             01082014                                                                                                                                                                                                                                                                                                                                                                                      000001
1031421012447COBR_CAUC_COR  AGRICOLA JANDELLE S/A                   011224864000103REAL FOODS COMERCIO ATAC DE GEN AL      AVENIDA DAS AMERICAS 8445 SALA 515 E 516RIO DE JANEIRO                          22793081RJ4866400001060045960025078301  30072014900BRADESCO S/A        2908201400000000010951200CC                                                                                                                                                                                                                                                                                                                                                                                                         000002
1048421002195COBR_CAUC_COR  SERVIMED COMERCIAL LTDA                 006161357000138CONDE NETO & CIA LTDA                   R CARAVELAS 65                          SAO JOSE DOS CA                         12238170SP486650000102175036787514  22  30072014900BRADESCO S/A        1009201400000000015201989CC                                                                                                                                                                                                                                                                                                                                                                                                         000003
1009421013315COBR_CAUC_COR  BONASA ALIMENTOS S/A                    009587239000427COOPERATIVA MISTA DOS AVICULT. DO       ESTRADA TERESINA UNIAO ZONA LESTE KM 03 TERESINA                                64058305PI486660000100016602000142501   31072014900BRADESCO S/A        2108201400000000011475000CC                                                                                                                                                                                                                                                                                                                                                                                                         000004
1031421012064COBR_CAUC_BIC  I. F. EMPREEND IMOB LTDA                002489004000100GLOBOSUINOS AGROPECUARIA S/A            BR 467 KM 03                            CASCAVEL                                85802970PR48667000010542551218960-2     25072014016CURITIBA            1010201400000000050000000CC                                                                                                                                                                                                                                                                                                                                                                                                         000005
1031421012064COBR_CAUC_BIC  I. F. EMPREEND IMOB LTDA                002489004000100GLOBOSUINOS AGROPECUARIA S/A            BR 467 KM 03                            CASCAVEL                                85802970PR48667000020542552118960-1     25072014016CURITIBA            1009201400000000050000000CC                                                                                                                                                                                                                                                                                                                                                                                                         000006
1021421017050COBR_CAUC_BIC  STAR DISTR PROD FARMACEUTICOS LTDA      061585865073701RAIA DROGASIL S/A                       RUA PATAXOS , 1412                      EMBU                                    06833073SP4866800001000035960000371501  31072014007PAULISTA            2108201400000000013528988CC                                                                                                                                                                                                                                                                                                                                                                                                         000007
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      003295548000447NEUZA DE ASSIS DE SOUZA-EPP             R. VICE-PREF.LUIZ C.GARCIA,815-SL2  COSTJOINVILLE                               89219370SC487010000102889146137891-02-  20062014046FLORIANOPOLIS       2408201400000000000061917CC                                                                                                                                                                                                                                                                                                                                                                                                         000075
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      003295548000447NEUZA DE ASSIS DE SOUZA-EPP             R. VICE-PREF.LUIZ C.GARCIA,815-SL2  COSTJOINVILLE                               89219370SC487010000202889138137891-01-  20062014046FLORIANOPOLIS       0908201400000000000070755CC                                                                                                                                                                                                                                                                                                                                                                                                         000076
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      003295548000447NEUZA DE ASSIS DE SOUZA-EPP             R. VICE-PREF.LUIZ C.GARCIA,815-SL2  COSTJOINVILLE                               89219370SC487010000302889154137891-03-  20062014046FLORIANOPOLIS       0809201400000000000061917CC                                                                                                                                                                                                                                                                                                                                                                                                         000077
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      018855990000105RIGEL COMERCIO E SERVICOS LTDA.         R. ADAO REITZ,399  CENTRO               ANTONIO CARLOS                          88180000SC487020000102914400139262-01-  03072014900BRADESCO S/A        1609201400000000000080529CC                                                                                                                                                                                                                                                                                                                                                                                                         000078
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      018855990000105RIGEL COMERCIO E SERVICOS LTDA.         R. ADAO REITZ,399  CENTRO               ANTONIO CARLOS                          88180000SC487020000202914442139262-03-  03072014900BRADESCO S/A        1610201400000000000070469CC                                                                                                                                                                                                                                                                                                                                                                                                         000079
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      018855990000105RIGEL COMERCIO E SERVICOS LTDA.         R. ADAO REITZ,399  CENTRO               ANTONIO CARLOS                          88180000SC487020000302914426139262-02-  03072014900BRADESCO S/A        0110201400000000000070469CC                                                                                                                                                                                                                                                                                                                                                                                                         000080
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      010901069000140A.S AMARO DIST.DE PROD.DE LIMP.E U      R. NAPOLEAO ESTEVES,369 A SALDANHA MARINPETROPOLIS                              25640250RJ487030000102914434139250-02-  03072014014RIO DE JANEIRO      0110201400000000000060714CC                                                                                                                                                                                                                                                                                                                                                                                                         000081
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      010901069000140A.S AMARO DIST.DE PROD.DE LIMP.E U      R. NAPOLEAO ESTEVES,369 A SALDANHA MARINPETROPOLIS                              25640250RJ487030000202914469139250-03-  03072014014RIO DE JANEIRO      1610201400000000000060714CC                                                                                                                                                                                                                                                                                                                                                                                                         000082
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      010901069000140A.S AMARO DIST.DE PROD.DE LIMP.E U      R. NAPOLEAO ESTEVES,369 A SALDANHA MARINPETROPOLIS                              25640250RJ487030000302914370139250-05-  03072014014RIO DE JANEIRO      1109201400000000000045763CC                                                                                                                                                                                                                                                                                                                                                                                                         000083
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      010901069000140A.S AMARO DIST.DE PROD.DE LIMP.E U      R. NAPOLEAO ESTEVES,369 A SALDANHA MARINPETROPOLIS                              25640250RJ487030000402914388139250-01-  03072014014RIO DE JANEIRO      1609201400000000000060716CC                                                                                                                                                                                                                                                                                                                                                                                                         000084
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      019867464000470LS GUARATO LTDA.                        AV. ALEXANDRE BARBOSA,1760  MERCES      UBERABA                                 38060200MG487040000102940613139505-02-  09072014900BRADESCO S/A        0209201400000000000079566CC                                                                                                                                                                                                                                                                                                                                                                                                         000085
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      019867464000470LS GUARATO LTDA.                        AV. ALEXANDRE BARBOSA,1760  MERCES      UBERABA                                 38060200MG487040000202940648139505-03-  09072014900BRADESCO S/A        1209201400000000000079566CC                                                                                                                                                                                                                                                                                                                                                                                                         000086
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      019867464000470LS GUARATO LTDA.                        AV. ALEXANDRE BARBOSA,1760  MERCES      UBERABA                                 38060200MG487040000302940591139505-01-  09072014900BRADESCO S/A        2308201400000000000079568CC                                                                                                                                                                                                                                                                                                                                                                                                         000087
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      005160909000120COZINHA INDUSTRIAL LTDA.                AV.  A,608 LO 000 AR A1 CAMPO DO PIRES  NOVA LIMA                               34000000MG487050000102894905138175-00-  25062014019BELO HORIZONTE      0109201400000000000449049CC                                                                                                                                                                                                                                                                                                                                                                                                         000088
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060000100005109479         26052014900BRADESCO S/A        3009201400000000002310000CC                                                                                                                                                                                                                                                                                                                                                                                                         000089
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060000200005150005367      28052014900BRADESCO S/A        3009201400000000000207200CC                                                                                                                                                                                                                                                                                                                                                                                                         000090
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060000300005257006230      28052014900BRADESCO S/A        0408201400000000000044604CC                                                                                                                                                                                                                                                                                                                                                                                                         000091
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060000400005281000000559   28052014900BRADESCO S/A        1508201400000000000297929CC                                                                                                                                                                                                                                                                                                                                                                                                         000092
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060000500004765000000306   02052014900BRADESCO S/A        2008201400000000001239500CC                                                                                                                                                                                                                                                                                                                                                                                                         000093
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060000600004773000000307   02052014900BRADESCO S/A        3009201400000000001565300CC                                                                                                                                                                                                                                                                                                                                                                                                         000094
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060000700005044556         26052014900BRADESCO S/A        2208201400000000000478440CC                                                                                                                                                                                                                                                                                                                                                                                                         000095
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060000800005095435D        26052014900BRADESCO S/A        3008201400000000003342536CC                                                                                                                                                                                                                                                                                                                                                                                                         000096
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060000900005176005591      28052014900BRADESCO S/A        0808201400000000000207315CC                                                                                                                                                                                                                                                                                                                                                                                                         000097
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060001000005214000000516   28052014900BRADESCO S/A        2208201400000000000305997CC                                                                                                                                                                                                                                                                                                                                                                                                         000098
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060001100005222006748      28052014900BRADESCO S/A        2608201400000000000039000CC                                                                                                                                                                                                                                                                                                                                                                                                         000099
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060001200005974344/407     30072014900BRADESCO S/A        3009201400000000001052437CC                                                                                                                                                                                                                                                                                                                                                                                                         000100
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060001300005036434         26052014900BRADESCO S/A        3008201400000000001026362CC                                                                                                                                                                                                                                                                                                                                                                                                         000101
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060001400005061435A        26052014900BRADESCO S/A        1108201400000000003342536CC                                                                                                                                                                                                                                                                                                                                                                                                         000102
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060001500005079435B        26052014900BRADESCO S/A        1808201400000000003342536CC                                                                                                                                                                                                                                                                                                                                                                                                         000103
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060001600005206006751      28052014900BRADESCO S/A        1908201400000000000241737CC                                                                                                                                                                                                                                                                                                                                                                                                         000104
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060001700005249005952      28052014900BRADESCO S/A        3009201400000000000029000CC                                                                                                                                                                                                                                                                                                                                                                                                         000105
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060001800005290000000586   28052014900BRADESCO S/A        1908201400000000001262100CC                                                                                                                                                                                                                                                                                                                                                                                                         000106
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060001900005087435C        26052014900BRADESCO S/A        3008201400000000003342536CC                                                                                                                                                                                                                                                                                                                                                                                                         000107
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060002000005184000000570   28052014900BRADESCO S/A        1208201400000000000514300CC                                                                                                                                                                                                                                                                                                                                                                                                         000108
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060002100005273000000556   28052014900BRADESCO S/A        1208201400000000000478440CC                                                                                                                                                                                                                                                                                                                                                                                                         000109
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060002200005192006750      28052014900BRADESCO S/A        1508201400000000000213876CC                                                                                                                                                                                                                                                                                                                                                                                                         000110
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060002300005265006763      28052014900BRADESCO S/A        0808201400000000000460125CC                                                                                                                                                                                                                                                                                                                                                                                                         000111
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060002400005435000000237   06062014900BRADESCO S/A        3009201400000000000536500CC                                                                                                                                                                                                                                                                                                                                                                                                         000112
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060002500005052559         26052014900BRADESCO S/A        2908201400000000000297929CC                                                                                                                                                                                                                                                                                                                                                                                                         000113
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060002600005419000000342   06062014900BRADESCO S/A        3008201400000000000515036CC                                                                                                                                                                                                                                                                                                                                                                                                         000114
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060002700005427000000127   06062014900BRADESCO S/A        3008201400000000000265260CC                                                                                                                                                                                                                                                                                                                                                                                                         000115
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060002800005168005583      28052014900BRADESCO S/A        0408201400000000000212500CC                                                                                                                                                                                                                                                                                                                                                                                                         000116
1022421010720COBR_CAUC_COR  GUERRA E GUERRA TRANSPORTES LTDA        002003402002461ADM DO BRASIL LTDA                      AV SENADIR ATILIO FONTANA,SN-SALA2      RONDONOPOLIS                            78745800MT487060002900005231005786      28052014900BRADESCO S/A        2908201400000000000524320CC                                                                                                                                                                                                                                                                                                                                                                                                         000117
9000030                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000118
